Step,Value
250,-6
251,-6
252,-6
253,-6
254,-6
255,-6
256,-6
257,-6
258,-6
259,-6
260,-6
261,-6
262,-6
263,-6
264,-6
265,-6
266,-6
267,-6
268,-6
269,-6
270,-6
271,-6
272,-6
273,-6
274,-6
275,-6
276,-6
277,-6
278,-6
279,-6
280,-6
281,-6
282,-6
283,-6
284,-6
285,-6
286,-6
287,-6
288,-6
289,-6
290,-6
291,-6
292,-6
293,-6
294,-6
295,-6
296,-6
297,-6
298,-6
299,-6
300,-6
301,-6
302,-6
303,-6
304,-6
305,-6
306,-6
307,-6
308,-6
309,-6
310,-6
311,-6
312,-6
313,-6
314,-6
315,-6
316,-6
317,-6
318,-6
319,-6
320,-6
321,-6
322,-6
323,-6
324,-6
325,-6
326,-6
327,-6
328,-6
329,-6
330,-6
331,-6
332,-6
333,-6
334,-6
335,-6
336,-6
337,-6
338,-6
339,-6
340,-6
341,-6
342,-6
343,-6
344,-6
345,-6
346,-6
347,-6
348,-6
349,-6
350,-6
351,-6
352,-6
353,-6
354,-6
355,-6
356,-6
357,-6
358,-6
359,-6
360,-6
361,-6
362,-6
363,-6
364,-6
365,-6
366,-6
367,-6
368,-6
369,-6
370,-6
371,-6
372,-6
373,-6
374,-6
375,-6
376,-6
377,-6
378,-6
379,-6
380,-6
381,-6
382,-6
383,-6
384,-6
385,-6
386,-6
387,-6
388,-6
389,-6
390,-6
391,-6
392,-6
393,-6
394,-6
395,-6
396,-6
397,-6
398,-6
399,-6
400,-6
401,-6
402,-6
403,-6
404,-6
405,-6
406,-6
407,-6
408,-6
409,-6
410,-6
411,-6
412,-6
413,-6
414,-6
415,-6
416,-6
417,-6
418,-6
419,-6
420,-6
421,-6
422,-6
423,-6
424,-6
425,-6
426,-6
427,-6
428,-6
429,-6
430,-6
431,-6
432,-6
433,-6
434,-6
435,-6
436,-6
437,-6
438,-6
439,-6
440,-6
441,-6
442,-6
443,-6
444,-6
445,-6
446,-6
447,-6
448,-6
449,-6
450,-6
451,-6
452,-6
453,-6
454,-6
455,-6
456,-6
457,-6
458,-6
459,-6
460,-6
461,-6
462,-6
463,-6
464,-6
465,-6
466,-6
467,-6
468,-6
469,-6
470,-6
471,-6
472,-6
473,-6
474,-6
475,-6
476,-6
477,-6
478,-6
479,-6
480,-6
481,-6
482,-6
483,-6
484,-6
485,-6
486,-6
487,-6
488,-6
489,-6
490,-6
491,-6
492,-6
493,-6
494,-6
495,-6
496,-6
497,-6
498,-6
499,-6
500,-6
501,-6
502,-6
503,-6
504,-6
505,-6
506,-6
507,-6
508,-6
509,-6
510,-6
511,-6
512,-6
513,-6
514,-6
515,-6
516,-6
517,-6
518,-6
519,-6
520,-6
521,-6
522,-6
523,-6
524,-6
525,-6
526,-6
527,-6
528,-6
529,-6
530,-6
531,-6
532,-4
533,-4
534,-4
535,-4
536,-4
537,-4
538,-4
539,-4
540,-4
541,-4
542,-4
543,-4
544,-4
545,-4
546,-4
547,-4
548,-4
549,-4
550,-4
551,-4
552,-4
553,-4
554,-4
555,-4
556,-4
557,-4
558,-4
559,-4
560,-4
561,-4
562,-4
563,-4
564,-4
565,-4
566,-4
567,-4
568,-4
569,-4
570,-4
571,-4
572,-4
573,-4
574,-4
575,-4
576,-4
577,-4
578,-4
579,-4
580,-4
581,-4
582,-4
583,-4
584,-4
585,-4
586,-4
587,-4
588,-4
589,-4
590,-4
591,-4
592,-4
593,-4
594,-4
595,-4
596,-4
597,-4
598,-4
599,-4
600,-4
601,-4
602,-4
603,-4
604,-4
605,-4
606,-4
607,-4
608,-4
609,-4
610,-4
611,-4
612,-4
613,-4
614,-4
615,-4
616,-4
617,-4
618,-4
619,-4
620,-4
621,-4
622,-4
623,-4
624,-4
625,-4
626,-4
627,-4
628,-4
629,-4
630,-4
631,-4
632,-4
633,-4
634,-4
635,-4
636,-4
637,-4
638,-4
639,-4
640,-4
641,-4
642,-4
643,-4
644,-4
645,-4
646,-4
647,-4
648,-4
649,-4
650,-4
651,-4
652,-4
653,-4
654,-4
655,-4
656,-4
657,-4
658,-4
659,-4
660,-4
661,-4
662,-4
663,-4
664,-4
665,-4
666,-4
667,-4
668,-4
669,-4
670,-4
671,-4
672,-4
673,-4
674,-4
675,-4
676,-4
677,-4
678,-4
679,-4
680,-4
681,-4
682,-4
683,-4
684,-4
685,-4
686,-4
687,-4
688,-4
689,-4
690,-4
691,-4
692,-4
693,-4
694,-4
695,-4
696,-4
697,-4
698,-4
699,-4
700,-4
701,-4
702,-4
703,-4
704,-4
705,-4
706,-4
707,-4
708,-4
709,-4
710,-4
711,-4
712,-4
713,-4
714,-4
715,-4
716,-4
717,-4
718,-4
719,-4
720,-4
721,-4
722,-4
723,-4
724,-4
725,-4
726,-4
727,-4
728,-4
729,-4
730,-4
731,-4
732,-4
733,-4
734,-4
735,-4
736,-4
737,-4
738,-4
739,-4
740,-4
741,-4
742,-4
743,-4
744,-4
745,-4
746,-4
747,-4
748,-4
749,-4
750,-4
751,-4
752,-4
753,-4
754,-4
755,-4
756,-4
757,-4
758,-4
759,-4
760,-4
761,-4
762,-4
763,-4
764,-4
765,-4
766,-4
767,-4
768,-4
769,-4
770,-4
771,-4
772,-4
773,-4
774,-4
775,-4
776,-4
777,-4
778,-4
779,-4
780,-4
781,-4
782,-4
783,-4
784,-4
785,-4
786,-4
787,-4
788,-4
789,-4
790,-4
791,-4
792,-4
793,-4
794,-4
795,-4
796,-4
797,-4
798,-4
799,-4
800,-4
801,-4
802,-4
803,-4
804,-4
805,-4
806,-4
807,-4
808,-4
809,-4
810,-4
811,-4
812,-4
813,-4
814,-4
815,-4
816,-4
817,-4
818,-4
819,-4
820,-4
821,-4
822,-4
823,-4
824,-4
825,-4
826,-4
827,-4
828,-4
829,-4
830,-4
831,-4
832,-4
833,-4
834,-4
835,-4
836,-4
837,-4
838,-4
839,-4
840,-4
841,-4
842,-4
843,-4
844,-4
845,-4
846,-4
847,-4
848,-4
849,-4
850,-4
851,-4
852,-4
853,-4
854,-4
855,-4
856,-4
857,-4
858,-4
859,-4
860,-4
861,-4
862,-4
863,-4
864,-4
865,-4
866,-4
867,-4
868,-4
869,-4
870,-4
871,-4
872,-4
873,-4
874,-4
875,-4
876,-4
877,-4
878,-4
879,-4
880,-4
881,-4
882,-4
883,-4
884,-4
885,-4
886,-4
887,-4
888,-4
889,-4
890,-4
891,-4
892,-4
893,-4
894,-4
895,-4
896,-4
897,-4
898,-4
899,-4
900,-4
901,-4
902,-4
903,-4
904,-4
905,-4
906,-4
907,-4
908,-4
909,-4
910,-4
911,-4
912,-4
913,-4
914,-4
915,-4
916,-4
917,-4
918,-4
919,-4
920,-4
921,-4
922,-4
923,-4
924,-4
925,-4
926,-4
927,-4
928,-4
929,-4
930,-4
931,-4
932,-4
933,-4
934,-4
935,-4
936,-4
937,-4
938,-4
939,-4
940,-4
941,-4
942,-4
943,-4
944,-4
945,-4
946,-4
947,-4
948,-4
949,-4
950,-4
951,-4
952,-4
953,-4
954,-4
955,-4
956,-4
957,-4
958,-4
959,-4
960,-4
961,-4
962,-4
963,-4
964,-4
965,-4
966,-4
967,-4
968,-4
969,-4
970,-4
971,-4
972,-4
973,-4
974,-4
975,-4
976,-4
977,-4
978,-4
979,-4
980,-4
981,-4
982,-4
983,-4
984,-4
985,-4
986,-4
987,-4
988,-4
989,-4
990,-4
991,-4
992,-4
993,-4
994,-4
995,-4
996,-4
997,-4
998,-4
999,-4
1000,-4
1001,-4
1002,-4
1003,-4
1004,-4
1005,-4
1006,-4
1007,-4
1008,-4
1009,-4
1010,-4
1011,-4
1012,-4
1013,-4
1014,-4
1015,-4
1016,-4
1017,-4
1018,-4
1019,-4
1020,-4
1021,-4
1022,-4
1023,-4
1024,-4
1025,-4
1026,-4
1027,-4
1028,-4
1029,-4
1030,-4
1031,-4
1032,-4
1033,-4
1034,-4
1035,-4
1036,-4
1037,-4
1038,-4
1039,-4
1040,-4
1041,-4
1042,-4
1043,-4
1044,-4
1045,-4
1046,-4
1047,-4
1048,-4
1049,-4
1050,-4
1051,-4
1052,-4
1053,-4
1054,-4
1055,-4
1056,-4
1057,-4
1058,-4
1059,-4
1060,-4
1061,-4
1062,-4
1063,-4
1064,-4
1065,-4
1066,-4
1067,-4
1068,-4
1069,-4
1070,-4
1071,-4
1072,-4
1073,-4
1074,-4
1075,-4
1076,-4
1077,-4
1078,-4
1079,-4
1080,-4
1081,-4
1082,-4
1083,-4
1084,-4
1085,-4
1086,-4
1087,-4
1088,-4
1089,-4
1090,-4
1091,-4
1092,-4
1093,-4
1094,-4
1095,-4
1096,-4
1097,-4
1098,-4
1099,-4
1100,-4
1101,-4
1102,-4
1103,-4
1104,-4
1105,-4
1106,-4
1107,-4
1108,-4
1109,-4
1110,-4
1111,-4
1112,-4
1113,-4
1114,-4
1115,-4
1116,-4
1117,-4
1118,-4
1119,-4
1120,-4
1121,-4
1122,-4
1123,-4
1124,-4
1125,-4
1126,-4
1127,-4
1128,-4
1129,-4
1130,-4
1131,-4
1132,-4
1133,-4
1134,-4
1135,-4
1136,-4
1137,-4
1138,-4
1139,-4
1140,-4
1141,-4
1142,-4
1143,-4
1144,-4
1145,-4
1146,-4
1147,-4
1148,-4
1149,-4
1150,-4
1151,-4
1152,-4
1153,-4
1154,-4
1155,-4
1156,-4
1157,-4
1158,-4
1159,-4
1160,-4
1161,-4
1162,-4
1163,-4
1164,-4
1165,-4
1166,-4
1167,-4
1168,-4
1169,-4
1170,-4
1171,-4
1172,-4
1173,-4
1174,-4
1175,-4
1176,-4
1177,-4
1178,-4
1179,-4
1180,-4
1181,-4
1182,-4
1183,-4
1184,-4
1185,-4
1186,-4
1187,-4
1188,-4
1189,-4
1190,-4
1191,-4
1192,-4
1193,-4
1194,-4
1195,-4
1196,-4
1197,-4
1198,-4
1199,-4
1200,-4
1201,-4
1202,-4
1203,-4
1204,-4
1205,-4
1206,-4
1207,-4
1208,-4
1209,-4
1210,-4
1211,-4
1212,-4
1213,-4
1214,-4
1215,-4
1216,-4
1217,-4
1218,-4
1219,-4
1220,-4
1221,-4
1222,-4
1223,-4
1224,-4
1225,-4
1226,-4
1227,-4
1228,-4
1229,-4
1230,-4
1231,-4
1232,-4
1233,-4
1234,-4
1235,-4
1236,-4
1237,-4
1238,-4
1239,-4
1240,-4
1241,-4
1242,-4
1243,-4
1244,-4
1245,-4
1246,-4
1247,-4
1248,-4
1249,-4
1250,-4
1251,-4
1252,-4
1253,-4
1254,-4
1255,-4
1256,-4
1257,-4
1258,-4
1259,-4
1260,-4
1261,-4
1262,-4
1263,-4
1264,-4
1265,-4
1266,-4
1267,-4
1268,-4
1269,-4
1270,-4
1271,-4
1272,-4
1273,-4
1274,-4
1275,-4
1276,-4
1277,-4
1278,-4
1279,-4
1280,-4
1281,-4
1282,-4
1283,-4
1284,-4
1285,-4
1286,-4
1287,-4
1288,-4
1289,-4
1290,-4
1291,-4
1292,-4
1293,-4
1294,-4
1295,-4
1296,-4
1297,-4
1298,-4
1299,-4
1300,-4
1301,-4
1302,-4
1303,-4
1304,-4
1305,-4
1306,-4
1307,-4
1308,-4
1309,-4
1310,-4
1311,-4
1312,-4
1313,-4
1314,-4
1315,-4
1316,-4
1317,-4
1318,-4
1319,-4
1320,-4
1321,-4
1322,-4
1323,-4
1324,-4
1325,-4
1326,-4
1327,-4
1328,-4
1329,-4
1330,-4
1331,-4
1332,-4
1333,-4
1334,-4
1335,-4
1336,-4
1337,-4
1338,-4
1339,-4
1340,-4
1341,-4
1342,-4
1343,-4
1344,-4
1345,-4
1346,-4
1347,-4
1348,-4
1349,-4
1350,-4
1351,-4
1352,-4
1353,-4
1354,-4
1355,-4
1356,-4
1357,-4
1358,-4
1359,-4
1360,-4
1361,-4
1362,-4
1363,-4
1364,-4
1365,-4
1366,-4
1367,-4
1368,-4
1369,-4
1370,-4
1371,-4
1372,-4
1373,-4
1374,-4
1375,-4
1376,-4
1377,-4
1378,-4
1379,-4
1380,-4
1381,-4
1382,-4
1383,-4
1384,-4
1385,-4
1386,-4
1387,-4
1388,-4
1389,-4
1390,-4
1391,-4
1392,-4
1393,-4
1394,-4
1395,-4
1396,-4
1397,-4
1398,-4
1399,-4
1400,-4
1401,-4
1402,-4
1403,-4
1404,-4
1405,-4
1406,-4
1407,-4
1408,-4
1409,-4
1410,-4
1411,-4
1412,-4
1413,-4
1414,-4
1415,-4
1416,-4
1417,-4
1418,-4
1419,-4
1420,-4
1421,-4
1422,-4
1423,-4
1424,-4
1425,-4
1426,-4
1427,-4
1428,-4
1429,-4
1430,-4
1431,-4
1432,-4
1433,-4
1434,-4
1435,-4
1436,-4
1437,-4
1438,-4
1439,-4
1440,-4
1441,-4
1442,-4
1443,-4
1444,-4
1445,-4
1446,-4
1447,-4
1448,-4
1449,-4
1450,-4
1451,-4
1452,-4
1453,-4
1454,-4
1455,-4
1456,-4
1457,-4
1458,-4
1459,-4
1460,-4
1461,-4
1462,-4
1463,-4
1464,-4
1465,-4
1466,-4
1467,-4
1468,-4
1469,-4
1470,-4
1471,-4
1472,-4
1473,-4
1474,-4
1475,-4
1476,-4
1477,-4
1478,-4
1479,-4
1480,-4
1481,-4
1482,-4
1483,-4
1484,-4
1485,-4
1486,-4
1487,-4
1488,-4
1489,-4
1490,-4
1491,-4
1492,-4
1493,-4
1494,-4
1495,-4
1496,-4
1497,-4
1498,-4
1499,-4
1500,-4
1501,-4
1502,-4
1503,-4
1504,-4
1505,-4
1506,-4
1507,-4
1508,-4
1509,-4
1510,-4
1511,-4
1512,-4
1513,-4
1514,-4
1515,-4
1516,-4
1517,-4
1518,-4
1519,-4
1520,-4
1521,-4
1522,-4
1523,-4
1524,-4
1525,-4
1526,-4
1527,-4
1528,-4
1529,-4
1530,-4
1531,-4
1532,-4
1533,-4
1534,-4
1535,-4
1536,-4
1537,-4
1538,-4
1539,-4
1540,-4
1541,-4
1542,-4
1543,-4
1544,-4
1545,-4
1546,-4
1547,-4
1548,-4
1549,-4
1550,-4
1551,-4
1552,-4
1553,-4
1554,-4
1555,-4
1556,-4
1557,-4
1558,-4
1559,-4
1560,-4
1561,-4
1562,-4
1563,-4
1564,-4
1565,-4
1566,-4
1567,-4
1568,-4
1569,-4
1570,-4
1571,-4
1572,-4
1573,-4
1574,-4
1575,-4
1576,-4
1577,-4
1578,-4
1579,-4
1580,-4
1581,-4
1582,-4
1583,-4
1584,-4
1585,-4
1586,-4
1587,-4
1588,-4
1589,-4
1590,-4
1591,-4
1592,-4
1593,-4
1594,-4
1595,-4
1596,-4
1597,-4
1598,-4
1599,-4
1600,-4
1601,-4
1602,-4
1603,-4
1604,-4
1605,-4
1606,-4
1607,-4
1608,-4
1609,-4
1610,-4
1611,-4
1612,-4
1613,-4
1614,-4
1615,-4
1616,-4
1617,-4
1618,-4
1619,-4
1620,-4
1621,-4
1622,-4
1623,-4
1624,-4
1625,-4
1626,-4
1627,-4
1628,-4
1629,-4
1630,-4
1631,-4
1632,-4
1633,-4
1634,-4
1635,-4
1636,-4
1637,-4
1638,-4
1639,-4
1640,-4
1641,-4
1642,-4
1643,-4
1644,-4
1645,-4
1646,-4
1647,-4
1648,-4
1649,-4
1650,-4
1651,-4
1652,-4
1653,-4
1654,-4
1655,-4
1656,-4
1657,-4
1658,-4
1659,-4
1660,-4
1661,-4
1662,-4
1663,-4
1664,-4
1665,-4
1666,-4
1667,-4
1668,-4
1669,-4
1670,-4
1671,-4
1672,-4
1673,-4
1674,-4
1675,-4
1676,-4
1677,-4
1678,-4
1679,-4
1680,-4
1681,-4
1682,-4
1683,-4
1684,-4
1685,-4
1686,-4
1687,-4
1688,-4
1689,-4
1690,-4
1691,-4
1692,-4
1693,-4
1694,-4
1695,-4
1696,-4
1697,-4
1698,-4
1699,-4
1700,-4
1701,-4
1702,-2
1703,-2
1704,-2
1705,-2
1706,-2
1707,-2
1708,-2
1709,-2
1710,-2
1711,-2
1712,-2
1713,-2
1714,-2
1715,-2
1716,-2
1717,-2
1718,-2
1719,-2
1720,-2
1721,-2
1722,-2
1723,-2
1724,-2
1725,-2
1726,-2
1727,-2
1728,-2
1729,-2
1730,-2
1731,-2
1732,-2
1733,-2
1734,-2
1735,-2
1736,-2
1737,-2
1738,-2
1739,-2
1740,-2
1741,-2
1742,-2
1743,-2
1744,-2
1745,-2
1746,-2
1747,-2
1748,-2
1749,-2
1750,-2
1751,-2
1752,-2
1753,-2
1754,-2
1755,-2
1756,-2
1757,-2
1758,-2
1759,-2
1760,-2
1761,-2
1762,-2
1763,-2
1764,-2
1765,-2
1766,-2
1767,-2
1768,-2
1769,-2
1770,-2
1771,-2
1772,-2
1773,-2
1774,-2
1775,-2
1776,-2
1777,-2
1778,-2
1779,-2
1780,-2
1781,-2
1782,-2
1783,-2
1784,-2
1785,-2
1786,-2
1787,-2
1788,-2
1789,-2
1790,-2
1791,-2
1792,-2
1793,-2
1794,-2
1795,-2
1796,-2
1797,-2
1798,-2
1799,-2
1800,-2
1801,-2
1802,-2
1803,-2
1804,-2
1805,-2
1806,-2
1807,-2
1808,-2
1809,-2
1810,-2
1811,-2
1812,-2
1813,-2
1814,-2
1815,-2
1816,-2
1817,-2
1818,-2
1819,-2
1820,-2
1821,-2
1822,-2
1823,-2
1824,-2
1825,-2
1826,-2
1827,-2
1828,-2
1829,-2
1830,-2
1831,-2
1832,-2
1833,-2
1834,-2
1835,-2
1836,-2
1837,-2
1838,-2
1839,-2
1840,-2
1841,-2
1842,-2
1843,-2
1844,-2
1845,-2
1846,-2
1847,-2
1848,-2
1849,-2
1850,-2
1851,-2
1852,-2
1853,-2
1854,-2
1855,-2
1856,-2
1857,-2
1858,-2
1859,-2
1860,-2
1861,-2
1862,-2
1863,-2
1864,-2
1865,-2
1866,-2
1867,-2
1868,-2
1869,-2
1870,-2
1871,-2
1872,-2
1873,-2
1874,-2
1875,-2
1876,-2
1877,-2
1878,-2
1879,-2
1880,-2
1881,-2
1882,-2
1883,-2
1884,-2
1885,-2
1886,-2
1887,-2
1888,-2
1889,-2
1890,-2
1891,-2
1892,-2
1893,-2
1894,-2
1895,-2
1896,-2
1897,-2
1898,-2
1899,-2
1900,-2
1901,-2
1902,-2
1903,-2
1904,-2
1905,-2
1906,-2
1907,-2
1908,-2
1909,-2
1910,-2
1911,-2
1912,-2
1913,-2
1914,-2
1915,-2
1916,-2
1917,-2
1918,-2
1919,-2
1920,-2
1921,-2
1922,-2
1923,-2
1924,-2
1925,-2
1926,-2
1927,-2
1928,-2
1929,-2
1930,-2
1931,-2
1932,-2
1933,-2
1934,-2
1935,-2
1936,-2
1937,-2
1938,-2
1939,-2
1940,-2
1941,-2
1942,-2
1943,-2
1944,-2
1945,-2
1946,-2
1947,-2
1948,-2
1949,-2
1950,-2
1951,-2
1952,-2
1953,-2
1954,-2
1955,-2
1956,-2
1957,-2
1958,-2
1959,-2
1960,-2
1961,-2
1962,-2
1963,-2
1964,-2
1965,-2
1966,-2
1967,-2
1968,-2
1969,-2
1970,-2
1971,-2
1972,-2
1973,-2
1974,-2
1975,-2
1976,-2
1977,-2
1978,-2
1979,-2
1980,-2
1981,-2
1982,-2
1983,-2
1984,-2
1985,-2
1986,-2
1987,-2
1988,-2
1989,-2
1990,-2
1991,-2
1992,-2
1993,-2
1994,-2
1995,-2
1996,-2
1997,-2
1998,-2
1999,-2
2000,-2
2001,-2
2002,-2
2003,-2
2004,-2
2005,-2
2006,-2
2007,-2
2008,-2
2009,-2
2010,-2
2011,-2
2012,-2
2013,-2
2014,-2
2015,-2
2016,-2
2017,-2
2018,-2
2019,-2
2020,-2
2021,-2
2022,-2
2023,-2
2024,-2
2025,-2
2026,-2
2027,-2
2028,-2
2029,-2
2030,-2
2031,-2
2032,-2
2033,-2
2034,-2
2035,-2
2036,-2
2037,-2
2038,-2
2039,-2
2040,-2
2041,-2
2042,-2
2043,-2
2044,-2
2045,-2
2046,-2
2047,-2
2048,-2
2049,-2
2050,-2
2051,-2
2052,-2
2053,-2
2054,-2
2055,-2
2056,-2
2057,-2
2058,-2
2059,-2
2060,-2
2061,-2
2062,-2
2063,-2
2064,-2
2065,-2
2066,-2
2067,-2
2068,-2
2069,-2
2070,-2
2071,-2
2072,-2
2073,-2
2074,-2
2075,-2
2076,-2
2077,-2
2078,-2
2079,-2
2080,-2
2081,-2
2082,-2
2083,-2
2084,-2
2085,-2
2086,-2
2087,-2
2088,-2
2089,-2
2090,-2
2091,-2
2092,-2
2093,-2
2094,-2
2095,-2
2096,-2
2097,-2
2098,-2
2099,-2
2100,-2
2101,-2
2102,-2
2103,-2
2104,-2
2105,-2
2106,-2
2107,-2
2108,-2
2109,-2
2110,-2
2111,-2
2112,-2
2113,-2
2114,-2
2115,-2
2116,-2
2117,-2
2118,-2
2119,-2
2120,-2
2121,-2
2122,-2
2123,-2
2124,-2
2125,-2
2126,-2
2127,-2
2128,-2
2129,-2
2130,-2
2131,-2
2132,-2
2133,-2
2134,-2
2135,-2
2136,-2
2137,-2
2138,-2
2139,-2
2140,-2
2141,-2
2142,-2
2143,-2
2144,-2
2145,-2
2146,-2
2147,-2
2148,-2
2149,-2
2150,-2
2151,-2
2152,-2
2153,-2
2154,-2
2155,-2
2156,-2
2157,-2
2158,-2
2159,-2
2160,-2
2161,-2
2162,-2
2163,-2
2164,-2
2165,-2
2166,-2
2167,-2
2168,-2
2169,-2
2170,-2
2171,-2
2172,-2
2173,-2
2174,-2
2175,-2
2176,-2
2177,-2
2178,-2
2179,-2
2180,-2
2181,-2
2182,-2
2183,-2
2184,-2
2185,-2
2186,-2
2187,-2
2188,-2
2189,-2
2190,-2
2191,-2
2192,-2
2193,-2
2194,-2
2195,-2
2196,-2
2197,-2
2198,-2
2199,-2
2200,-2
2201,-2
2202,-2
2203,-2
2204,-2
2205,-2
2206,-2
2207,-2
2208,-2
2209,-2
2210,-2
2211,-2
2212,-2
2213,-2
2214,-2
2215,-2
2216,-2
2217,-2
2218,-2
2219,-2
2220,-2
2221,-2
2222,-2
2223,-2
2224,-2
2225,-2
2226,-2
2227,-2
2228,-2
2229,-2
2230,-2
2231,-2
2232,-2
2233,-2
2234,-2
2235,-2
2236,-2
2237,-2
2238,-2
2239,-2
2240,-2
2241,-2
2242,-2
2243,-2
2244,-2
2245,-2
2246,-2
2247,-2
2248,-2
2249,-2
2250,-2
2251,-2
2252,-2
2253,-2
2254,-2
2255,-2
2256,-2
2257,-2
2258,-2
2259,-2
2260,-2
2261,-2
2262,-2
2263,-2
2264,-2
2265,-2
2266,-2
2267,-2
2268,-2
2269,-2
2270,-2
2271,-2
2272,-2
2273,-2
2274,-2
2275,-2
2276,-2
2277,-2
2278,-2
2279,-2
2280,-2
2281,-2
2282,-2
2283,-2
2284,-2
2285,-2
2286,-2
2287,-2
2288,-2
2289,-2
2290,-2
2291,-2
2292,-2
2293,-2
2294,-2
2295,-2
2296,-2
2297,-2
2298,-2
2299,-2
2300,-2
2301,-2
2302,-2
2303,-2
2304,-2
2305,-2
2306,-2
2307,-2
2308,-2
2309,-2
2310,-2
2311,-2
2312,-2
2313,-2
2314,-2
2315,-2
2316,-2
2317,-2
2318,-2
2319,-2
2320,-2
2321,-2
2322,-2
2323,-2
2324,-2
2325,-2
2326,-2
2327,-2
2328,-2
2329,-2
2330,-2
2331,-2
2332,-2
2333,-2
2334,-2
2335,-2
2336,-2
2337,-2
2338,-2
2339,-2
2340,-2
2341,-2
2342,-2
2343,-2
2344,-2
2345,-2
2346,-2
2347,-2
2348,-2
2349,-2
2350,-2
2351,-2
2352,-2
2353,-2
2354,-2
2355,-2
2356,-2
2357,-2
2358,-2
2359,-2
2360,-2
2361,-2
2362,-2
2363,-2
2364,-2
2365,-2
2366,-2
2367,-2
2368,-2
2369,-2
2370,-2
2371,-2
2372,-2
2373,-2
2374,-2
2375,-2
2376,-2
2377,-2
2378,-2
2379,-2
2380,-2
2381,-2
2382,-2
2383,-2
2384,-2
2385,-2
2386,-2
2387,-2
2388,-2
2389,-2
2390,-2
2391,-2
2392,-2
2393,-2
2394,-2
2395,-2
2396,-2
2397,-2
2398,-2
2399,-2
2400,-2
2401,-2
2402,-2
2403,-2
2404,-2
2405,-2
2406,-2
2407,-2
2408,-2
2409,-2
2410,-2
2411,-2
2412,-2
2413,-2
2414,-2
2415,-2
2416,-2
2417,-2
2418,-2
2419,-2
2420,-2
2421,-2
2422,-2
2423,-2
2424,-2
2425,-2
2426,-2
2427,-2
2428,-2
2429,-2
2430,-2
2431,-2
2432,-2
2433,-2
2434,-2
2435,-2
2436,-2
2437,-2
2438,-2
2439,-2
2440,-2
2441,-2
2442,-2
2443,-2
2444,-2
2445,-2
2446,-2
2447,-2
2448,-2
2449,-2
2450,-2
2451,-2
2452,-2
2453,-2
2454,-2
2455,-2
2456,-2
2457,-2
2458,-2
2459,-2
2460,-2
2461,-2
2462,-2
2463,-2
2464,-2
2465,-2
2466,-2
2467,-2
2468,-2
2469,-2
2470,-2
2471,-2
2472,-2
2473,-2
2474,-2
2475,-2
2476,-2
2477,-2
2478,-2
2479,-2
2480,-2
2481,-2
2482,-2
2483,-2
2484,-2
2485,-2
2486,-2
2487,-2
2488,-2
2489,-2
2490,-2
2491,-2
2492,-2
2493,-2
2494,-2
2495,-2
2496,-2
2497,-2
