Step,Value
547,-8
548,-8
549,-8
550,-8
551,-8
552,-8
553,-8
554,-8
555,-8
556,-8
557,-8
558,-8
559,-8
560,-8
561,-8
562,-8
563,-6
564,-6
565,-6
566,-6
567,-6
568,-6
569,-6
570,-6
571,-6
572,-6
573,-6
574,-6
575,-6
576,-6
577,-6
578,-6
579,-6
580,-6
581,-6
582,-6
583,-6
584,-6
585,-6
586,-6
587,-6
588,-6
589,-6
590,-6
591,-6
592,-6
593,-6
594,-6
595,-6
596,-6
597,-6
598,-6
599,-6
600,-6
601,-6
602,-6
603,-6
604,-6
605,-6
606,-6
607,-6
608,-6
609,-6
610,-6
611,-6
612,-6
613,-6
614,-6
615,-6
616,-6
617,-6
618,-6
619,-6
620,-6
621,-6
622,-6
623,-6
624,-6
625,-6
626,-6
627,-6
628,-6
629,-6
630,-6
631,-6
632,-6
633,-6
634,-6
635,-6
636,-6
637,-6
638,-6
639,-6
640,-6
641,-6
642,-6
643,-6
644,-6
645,-6
646,-6
647,-6
648,-6
649,-6
650,-6
651,-6
652,-6
653,-6
654,-6
655,-6
656,-6
657,-6
658,-6
659,-6
660,-6
661,-6
662,-6
663,-6
664,-6
665,-6
666,-6
667,-6
668,-6
669,-6
670,-6
671,-6
672,-6
673,-6
674,-6
675,-6
676,-6
677,-6
678,-6
679,-6
680,-6
681,-6
682,-6
683,-6
684,-6
685,-6
686,-6
687,-6
688,-6
689,-6
690,-6
691,-6
692,-6
693,-6
694,-6
695,-6
696,-6
697,-6
698,-6
699,-6
700,-6
701,-6
702,-6
703,-6
704,-6
705,-6
706,-6
707,-6
708,-6
709,-6
710,-6
711,-6
712,-6
713,-6
714,-6
715,-6
716,-6
717,-6
718,-6
719,-6
720,-6
721,-6
722,-6
723,-6
724,-6
725,-6
726,-6
727,-6
728,-6
729,-6
730,-6
731,-6
732,-6
733,-6
734,-6
735,-6
736,-6
737,-6
738,-6
739,-6
740,-6
741,-6
742,-6
743,-6
744,-6
745,-6
746,-6
747,-6
748,-6
749,-6
750,-6
751,-6
752,-6
753,-6
754,-6
755,-6
756,-6
757,-6
758,-6
759,-6
760,-6
761,-6
762,-6
763,-6
764,-6
765,-6
766,-6
767,-6
768,-6
769,-6
770,-6
771,-6
772,-6
773,-6
774,-6
775,-6
776,-6
777,-6
778,-6
779,-6
780,-6
781,-6
782,-6
783,-6
784,-6
785,-6
786,-6
787,-6
788,-6
789,-6
790,-6
791,-6
792,-6
793,-6
794,-6
795,-6
796,-6
797,-6
798,-6
799,-6
800,-6
801,-6
802,-6
803,-6
804,-6
805,-6
806,-6
807,-6
808,-6
809,-6
810,-6
811,-6
812,-6
813,-6
814,-6
815,-6
816,-6
817,-6
818,-6
819,-6
820,-6
821,-6
822,-6
823,-6
824,-6
825,-6
826,-6
827,-6
828,-6
829,-6
830,-6
831,-6
832,-6
833,-6
834,-6
835,-6
836,-6
837,-6
838,-6
839,-6
840,-6
841,-6
842,-6
843,-6
844,-6
845,-6
846,-6
847,-6
848,-6
849,-6
850,-6
851,-6
852,-6
853,-6
854,-6
855,-6
856,-6
857,-6
858,-6
859,-6
860,-6
861,-6
862,-6
863,-6
864,-6
865,-6
866,-6
867,-6
868,-6
869,-6
870,-6
871,-6
872,-6
873,-6
874,-6
875,-6
876,-6
877,-6
878,-6
879,-6
880,-6
881,-6
882,-6
883,-6
884,-6
885,-6
886,-6
887,-6
888,-6
889,-6
890,-6
891,-6
892,-6
893,-6
894,-6
895,-6
896,-6
897,-6
898,-6
899,-6
900,-6
901,-6
902,-6
903,-6
904,-6
905,-6
906,-6
907,-6
908,-6
909,-6
910,-6
911,-6
912,-6
913,-6
914,-6
915,-6
916,-6
917,-6
918,-6
919,-6
920,-6
921,-6
922,-6
923,-6
924,-6
925,-6
926,-6
927,-6
928,-6
929,-6
930,-6
931,-6
932,-6
933,-6
934,-6
935,-6
936,-6
937,-6
938,-6
939,-6
940,-6
941,-6
942,-6
943,-6
944,-6
945,-6
946,-6
947,-6
948,-6
949,-6
950,-6
951,-6
952,-6
953,-6
954,-6
955,-6
956,-6
957,-6
958,-6
959,-6
960,-6
961,-6
962,-6
963,-6
964,-6
965,-6
966,-6
967,-6
968,-6
969,-6
970,-6
971,-6
972,-6
973,-6
974,-6
975,-6
976,-6
977,-6
978,-6
979,-6
980,-6
981,-6
982,-6
983,-6
984,-6
985,-6
986,-6
987,-6
988,-6
989,-6
990,-6
991,-6
992,-6
993,-6
994,-6
995,-6
996,-6
997,-6
998,-6
999,-6
1000,-6
1001,-6
1002,-6
1003,-6
1004,-6
1005,-6
1006,-6
1007,-6
1008,-6
1009,-6
1010,-6
1011,-6
1012,-6
1013,-6
1014,-6
1015,-6
1016,-6
1017,-6
1018,-6
1019,-6
1020,-6
1021,-6
1022,-6
1023,-6
1024,-6
1025,-6
1026,-6
1027,-6
1028,-6
1029,-6
1030,-6
1031,-6
1032,-6
1033,-6
1034,-6
1035,-6
1036,-6
1037,-6
1038,-6
1039,-6
1040,-6
1041,-6
1042,-6
1043,-6
1044,-6
1045,-6
1046,-6
1047,-6
1048,-6
1049,-6
1050,-6
1051,-6
1052,-6
1053,-6
1054,-6
1055,-6
1056,-6
1057,-6
1058,-6
1059,-6
1060,-6
1061,-6
1062,-6
1063,-6
1064,-6
1065,-6
1066,-6
1067,-6
1068,-6
1069,-6
1070,-6
1071,-6
1072,-6
1073,-6
1074,-6
1075,-6
1076,-6
1077,-6
1078,-6
1079,-6
1080,-6
1081,-6
1082,-6
1083,-6
1084,-6
1085,-6
1086,-6
1087,-6
1088,-6
1089,-6
1090,-6
1091,-6
1092,-6
1093,-6
1094,-6
1095,-6
1096,-6
1097,-6
1098,-6
1099,-6
1100,-6
1101,-6
1102,-6
1103,-6
1104,-6
1105,-6
1106,-6
1107,-6
1108,-6
1109,-6
1110,-6
1111,-6
1112,-6
1113,-6
1114,-6
1115,-6
1116,-6
1117,-6
1118,-6
1119,-6
1120,-6
1121,-6
1122,-6
1123,-6
1124,-6
1125,-6
1126,-6
1127,-6
1128,-6
1129,-6
1130,-6
1131,-6
1132,-6
1133,-6
1134,-6
1135,-6
1136,-6
1137,-6
1138,-6
1139,-6
1140,-6
1141,-6
1142,-6
1143,-6
1144,-6
1145,-6
1146,-6
1147,-6
1148,-6
1149,-6
1150,-6
1151,-6
1152,-6
1153,-6
1154,-6
1155,-6
1156,-6
1157,-6
1158,-6
1159,-6
1160,-6
1161,-6
1162,-6
1163,-6
1164,-6
1165,-6
1166,-6
1167,-6
1168,-6
1169,-6
1170,-6
1171,-6
1172,-6
1173,-6
1174,-6
1175,-6
1176,-6
1177,-6
1178,-6
1179,-6
1180,-6
1181,-6
1182,-6
1183,-6
1184,-6
1185,-6
1186,-6
1187,-6
1188,-6
1189,-6
1190,-6
1191,-6
1192,-6
1193,-6
1194,-6
1195,-6
1196,-6
1197,-6
1198,-6
1199,-6
1200,-6
1201,-6
1202,-6
1203,-6
1204,-6
1205,-6
1206,-6
1207,-6
1208,-6
1209,-6
1210,-6
1211,-6
1212,-6
1213,-6
1214,-6
1215,-6
1216,-6
1217,-6
1218,-6
1219,-6
1220,-6
1221,-6
1222,-6
1223,-6
1224,-6
1225,-6
1226,-6
1227,-6
1228,-6
1229,-6
1230,-6
1231,-6
1232,-6
1233,-6
1234,-6
1235,-6
1236,-6
1237,-6
1238,-6
1239,-6
1240,-6
1241,-6
1242,-6
1243,-6
1244,-6
1245,-6
1246,-6
1247,-6
1248,-6
1249,-6
1250,-6
1251,-6
1252,-6
1253,-6
1254,-6
1255,-6
1256,-6
1257,-6
1258,-6
1259,-6
1260,-6
1261,-6
1262,-6
1263,-6
1264,-6
1265,-6
1266,-6
1267,-6
1268,-6
1269,-6
1270,-6
1271,-6
1272,-6
1273,-6
1274,-6
1275,-6
1276,-6
1277,-6
1278,-6
1279,-6
1280,-6
1281,-6
1282,-6
1283,-6
1284,-6
1285,-6
1286,-6
1287,-6
1288,-6
1289,-6
1290,-6
1291,-6
1292,-6
1293,-6
1294,-6
1295,-6
1296,-6
1297,-6
1298,-6
1299,-6
1300,-6
1301,-6
1302,-6
1303,-6
1304,-6
1305,-6
1306,-6
1307,-6
1308,-6
1309,-6
1310,-6
1311,-6
1312,-6
1313,-6
1314,-6
1315,-6
1316,-6
1317,-6
1318,-6
1319,-6
1320,-6
1321,-4
1322,-4
1323,-4
1324,-4
1325,-4
1326,-4
1327,-4
1328,-4
1329,-4
1330,-4
1331,-4
1332,-4
1333,-4
1334,-4
1335,-4
1336,-4
1337,-4
1338,-4
1339,-4
1340,-4
1341,-4
1342,-4
1343,-4
1344,-4
1345,-4
1346,-4
1347,-4
1348,-4
1349,-4
1350,-4
1351,-4
1352,-4
1353,-4
1354,-4
1355,-4
1356,-4
1357,-4
1358,-4
1359,-4
1360,-4
1361,-4
1362,-4
1363,-4
1364,-4
1365,-4
1366,-4
1367,-4
1368,-4
1369,-4
1370,-4
1371,-4
1372,-4
1373,-4
1374,-4
1375,-4
1376,-4
1377,-4
1378,-4
1379,-4
1380,-4
1381,-4
1382,-4
1383,-4
1384,-4
1385,-4
1386,-4
1387,-4
1388,-4
1389,-4
1390,-4
1391,-4
1392,-4
1393,-4
1394,-4
1395,-4
1396,-4
1397,-4
1398,-4
1399,-4
1400,-4
1401,-4
1402,-4
1403,-4
1404,-4
1405,-4
1406,-4
1407,-4
1408,-4
1409,-4
1410,-4
1411,-4
1412,-4
1413,-4
1414,-4
1415,-4
1416,-4
1417,-4
1418,-4
1419,-4
1420,-4
1421,-4
1422,-4
1423,-4
1424,-4
1425,-4
1426,-4
1427,-4
1428,-4
1429,-4
1430,-4
1431,-4
1432,-4
1433,-4
1434,-4
1435,-4
1436,-4
1437,-4
1438,-4
1439,-4
1440,-4
1441,-4
1442,-4
1443,-4
1444,-4
1445,-4
1446,-4
1447,-4
1448,-4
1449,-4
1450,-4
1451,-4
1452,-4
1453,-4
1454,-4
1455,-4
1456,-4
1457,-4
1458,-4
1459,-4
1460,-4
1461,-4
1462,-4
1463,-4
1464,-4
1465,-4
1466,-4
1467,-4
1468,-4
1469,-4
1470,-4
1471,-4
1472,-4
1473,-4
1474,-4
1475,-4
1476,-4
1477,-4
1478,-4
1479,-4
1480,-4
1481,-4
1482,-4
1483,-4
1484,-4
1485,-4
1486,-4
1487,-4
1488,-4
1489,-4
1490,-4
1491,-4
1492,-4
1493,-4
1494,-4
1495,-4
1496,-4
1497,-4
1498,-4
1499,-4
1500,-4
1501,-4
1502,-4
1503,-4
1504,-4
1505,-4
1506,-4
1507,-4
1508,-4
1509,-4
1510,-4
1511,-4
1512,-4
1513,-4
1514,-4
1515,-4
1516,-4
1517,-4
1518,-4
1519,-4
1520,-4
1521,-4
1522,-4
1523,-4
1524,-4
1525,-4
1526,-4
1527,-4
1528,-4
1529,-4
1530,-4
1531,-4
1532,-4
1533,-4
1534,-4
1535,-4
1536,-4
1537,-4
1538,-4
1539,-4
1540,-4
1541,-4
1542,-4
1543,-4
1544,-4
1545,-4
1546,-4
1547,-4
1548,-4
1549,-4
1550,-4
1551,-4
1552,-4
1553,-4
1554,-4
1555,-4
1556,-4
1557,-4
1558,-4
1559,-4
1560,-4
1561,-4
1562,-4
1563,-4
1564,-4
1565,-4
1566,-4
1567,-4
1568,-4
1569,-4
1570,-4
1571,-4
1572,-4
1573,-4
1574,-4
1575,-4
1576,-4
1577,-4
1578,-4
1579,-4
1580,-4
1581,-4
1582,-4
1583,-4
1584,-4
1585,-4
1586,-4
1587,-4
1588,-4
1589,-4
1590,-4
1591,-4
1592,-4
1593,-4
1594,-4
1595,-4
1596,-4
1597,-4
1598,-4
1599,-4
1600,-4
1601,-4
1602,-4
1603,-4
1604,-4
1605,-4
1606,-4
1607,-4
1608,-4
1609,-4
1610,-4
1611,-4
1612,-4
1613,-4
1614,-4
1615,-4
1616,-4
1617,-4
1618,-4
1619,-4
1620,-4
1621,-4
1622,-4
1623,-4
1624,-4
1625,-4
1626,-4
1627,-4
1628,-4
1629,-4
1630,-4
1631,-4
1632,-4
1633,-4
1634,-4
1635,-4
1636,-4
1637,-4
1638,-4
1639,-4
1640,-4
1641,-4
1642,-4
1643,-4
1644,-4
1645,-4
1646,-4
1647,-4
1648,-4
1649,-4
1650,-4
1651,-4
1652,-4
1653,-4
1654,-4
1655,-4
1656,-4
1657,-4
1658,-4
1659,-4
1660,-4
1661,-4
1662,-4
1663,-4
1664,-4
1665,-4
1666,-4
1667,-4
1668,-4
1669,-4
1670,-4
1671,-4
1672,-4
1673,-4
1674,-4
1675,-4
1676,-4
1677,-4
1678,-4
1679,-4
1680,-4
1681,-4
1682,-4
1683,-4
1684,-4
1685,-4
1686,-4
1687,-4
1688,-4
1689,-4
1690,-4
1691,-4
1692,-4
1693,-4
1694,-4
1695,-4
1696,-4
1697,-4
1698,-4
1699,-4
1700,-4
1701,-4
1702,-4
1703,-4
1704,-4
1705,-4
1706,-4
1707,-4
1708,-4
1709,-4
1710,-4
1711,-4
1712,-4
1713,-4
1714,-4
1715,-4
1716,-4
1717,-4
1718,-4
1719,-4
1720,-4
1721,-4
1722,-4
1723,-4
1724,-4
1725,-4
1726,-4
1727,-4
1728,-4
1729,-4
1730,-4
1731,-4
1732,-4
1733,-4
1734,-4
1735,-4
1736,-4
1737,-4
1738,-4
1739,-4
1740,-4
1741,-4
1742,-4
1743,-4
1744,-4
1745,-4
1746,-4
1747,-4
1748,-4
1749,-4
1750,-4
1751,-4
1752,-4
1753,-4
1754,-4
1755,-4
1756,-4
1757,-4
1758,-4
1759,-4
1760,-4
1761,-4
1762,-4
1763,-4
1764,-4
1765,-4
1766,-4
1767,-4
1768,-4
1769,-4
1770,-4
1771,-4
1772,-4
1773,-4
1774,-4
1775,-4
1776,-4
1777,-4
1778,-4
1779,-4
1780,-4
1781,-4
1782,-4
1783,-4
1784,-4
1785,-4
1786,-4
1787,-4
1788,-4
1789,-4
1790,-4
1791,-4
1792,-4
1793,-4
1794,-4
1795,-4
1796,-4
1797,-4
1798,-4
1799,-4
1800,-4
1801,-4
1802,-4
1803,-4
1804,-4
1805,-4
1806,-4
1807,-4
1808,-4
1809,-4
1810,-4
1811,-4
1812,-4
1813,-4
1814,-4
1815,-4
1816,-4
1817,-4
1818,-4
1819,-4
1820,-4
1821,-4
1822,-4
1823,-4
1824,-4
1825,-4
1826,-4
1827,-4
1828,-4
1829,-4
1830,-4
1831,-4
1832,-4
1833,-4
1834,-4
1835,-4
1836,-4
1837,-4
1838,-4
1839,-4
1840,-4
1841,-4
1842,-4
1843,-4
1844,-4
1845,-4
1846,-4
1847,-4
1848,-4
1849,-4
1850,-4
1851,-4
1852,-4
1853,-4
1854,-4
1855,-4
1856,-4
1857,-4
1858,-4
1859,-4
1860,-4
1861,-4
1862,-4
1863,-4
1864,-4
1865,-4
1866,-4
1867,-4
1868,-4
1869,-4
1870,-4
1871,-4
1872,-4
1873,-4
1874,-4
1875,-4
1876,-4
1877,-4
1878,-4
1879,-4
1880,-4
1881,-4
1882,-4
1883,-4
1884,-4
1885,-4
1886,-4
1887,-4
1888,-4
1889,-4
1890,-4
1891,-4
1892,-4
1893,-4
1894,-4
1895,-4
1896,-4
1897,-4
1898,-4
1899,-4
1900,-4
1901,-4
1902,-4
1903,-4
1904,-4
1905,-4
1906,-4
1907,-4
1908,-4
1909,-4
1910,-4
1911,-4
1912,-4
1913,-4
1914,-4
1915,-4
1916,-4
1917,-4
1918,-4
1919,-4
1920,-4
1921,-4
1922,-4
1923,-4
1924,-4
1925,-4
1926,-4
1927,-4
1928,-4
1929,-4
1930,-4
1931,-4
1932,-4
1933,-4
1934,-4
1935,-4
1936,-4
1937,-4
1938,-4
1939,-4
1940,-4
1941,-4
1942,-4
1943,-4
1944,-4
1945,-4
1946,-4
1947,-4
1948,-4
1949,-4
1950,-4
1951,-4
1952,-4
1953,-4
1954,-4
1955,-4
1956,-4
1957,-4
1958,-4
1959,-4
1960,-4
1961,-4
1962,-4
1963,-4
1964,-4
1965,-4
1966,-4
1967,-4
1968,-4
1969,-4
1970,-4
1971,-4
1972,-4
1973,-4
1974,-4
1975,-4
1976,-4
1977,-4
1978,-4
1979,-4
1980,-4
1981,-4
1982,-4
1983,-4
1984,-4
1985,-4
1986,-4
1987,-4
1988,-4
1989,-4
1990,-4
1991,-4
1992,-4
1993,-4
1994,-4
1995,-4
1996,-4
1997,-4
1998,-4
1999,-4
2000,-4
2001,-4
2002,-4
2003,-4
2004,-4
2005,-4
2006,-4
2007,-4
2008,-4
2009,-4
2010,-4
2011,-4
2012,-4
2013,-4
2014,-4
2015,-4
2016,-4
2017,-4
2018,-4
2019,-4
2020,-4
2021,-4
2022,-4
2023,-4
2024,-4
2025,-4
2026,-4
2027,-4
2028,-4
2029,-4
2030,-4
2031,-4
2032,-4
2033,-4
2034,-4
2035,-4
2036,-4
2037,-4
2038,-4
2039,-4
2040,-4
2041,-4
2042,-4
2043,-4
2044,-4
2045,-4
2046,-4
2047,-4
2048,-4
2049,-4
2050,-4
2051,-4
2052,-4
2053,-4
2054,-4
2055,-4
2056,-4
2057,-4
2058,-4
2059,-4
2060,-4
2061,-4
2062,-4
2063,-4
2064,-4
2065,-4
2066,-4
2067,-4
2068,-4
2069,-4
2070,-4
2071,-4
2072,-4
2073,-4
2074,-4
2075,-4
2076,-4
2077,-4
2078,-4
2079,-4
2080,-4
2081,-4
2082,-4
2083,-4
2084,-4
2085,-4
2086,-4
2087,-4
2088,-4
2089,-4
2090,-4
2091,-4
2092,-4
2093,-4
2094,-4
2095,-4
2096,-4
2097,-4
2098,-4
2099,-4
2100,-4
2101,-4
2102,-4
2103,-4
2104,-4
2105,-4
2106,-4
2107,-4
2108,-4
2109,-4
2110,-4
2111,-4
2112,-4
2113,-4
2114,-4
2115,-4
2116,-4
2117,-4
2118,-4
2119,-4
2120,-4
2121,-4
2122,-4
2123,-4
2124,-4
2125,-4
2126,-4
2127,-4
2128,-4
2129,-4
2130,-4
2131,-4
2132,-4
2133,-4
2134,-4
2135,-4
2136,-4
2137,-4
2138,-4
2139,-4
2140,-4
2141,-4
2142,-4
2143,-4
2144,-4
2145,-4
2146,-4
2147,-4
2148,-4
2149,-4
2150,-4
2151,-4
2152,-4
2153,-4
2154,-4
2155,-4
2156,-4
2157,-4
2158,-4
2159,-4
2160,-4
2161,-4
2162,-4
2163,-4
2164,-4
2165,-4
2166,-4
2167,-4
2168,-4
2169,-4
2170,-4
2171,-4
2172,-4
2173,-4
2174,-4
2175,-4
2176,-4
2177,-4
2178,-4
2179,-4
2180,-4
2181,-4
2182,-4
2183,-4
2184,-4
2185,-4
2186,-4
2187,-4
2188,-4
2189,-4
2190,-4
2191,-4
2192,-4
2193,-4
2194,-4
2195,-4
2196,-4
2197,-4
2198,-4
2199,-4
2200,-4
2201,-4
2202,-4
2203,-4
2204,-4
2205,-4
2206,-4
2207,-4
2208,-4
2209,-4
2210,-4
2211,-4
2212,-4
2213,-4
2214,-4
2215,-4
2216,-4
2217,-4
2218,-4
2219,-4
2220,-4
2221,-4
2222,-4
2223,-4
2224,-4
2225,-4
2226,-4
2227,-4
2228,-4
2229,-4
2230,-4
2231,-4
2232,-4
2233,-4
2234,-4
2235,-4
2236,-4
2237,-4
2238,-4
2239,-4
2240,-4
2241,-4
2242,-4
2243,-4
2244,-4
2245,-4
2246,-4
2247,-4
2248,-4
2249,-4
2250,-4
2251,-4
2252,-4
2253,-4
2254,-4
2255,-4
2256,-4
2257,-4
2258,-4
2259,-4
2260,-4
2261,-4
2262,-4
2263,-4
2264,-4
2265,-4
2266,-4
2267,-4
2268,-4
2269,-4
2270,-4
2271,-4
2272,-4
2273,-4
2274,-4
2275,-4
2276,-4
2277,-4
2278,-4
2279,-4
2280,-4
2281,-4
2282,-4
2283,-4
2284,-4
2285,-4
2286,-4
2287,-4
2288,-4
2289,-4
2290,-4
2291,-4
2292,-4
2293,-4
2294,-4
2295,-4
2296,-4
2297,-4
2298,-4
2299,-4
2300,-4
2301,-4
2302,-4
2303,-4
2304,-4
2305,-4
2306,-4
2307,-4
2308,-4
2309,-4
2310,-4
2311,-4
2312,-4
2313,-4
2314,-4
2315,-4
2316,-4
2317,-4
2318,-4
2319,-4
2320,-4
2321,-4
2322,-4
2323,-4
2324,-4
2325,-4
2326,-4
2327,-4
2328,-4
2329,-4
2330,-4
2331,-4
2332,-4
2333,-4
2334,-4
2335,-4
2336,-4
2337,-4
2338,-4
2339,-4
2340,-4
2341,-4
2342,-4
2343,-4
2344,-4
2345,-4
2346,-4
2347,-4
2348,-4
2349,-4
2350,-4
2351,-4
2352,-4
2353,-4
2354,-4
2355,-4
2356,-4
2357,-4
2358,-4
2359,-4
2360,-4
2361,-4
2362,-4
2363,-4
2364,-4
2365,-4
2366,-4
2367,-4
2368,-4
2369,-4
2370,-4
2371,-4
2372,-4
2373,-4
2374,-4
2375,-4
2376,-4
2377,-4
2378,-4
2379,-4
2380,-4
2381,-4
2382,-4
2383,-4
2384,-4
2385,-4
2386,-4
2387,-4
2388,-4
2389,-4
2390,-4
2391,-4
2392,-4
2393,-4
2394,-4
2395,-4
2396,-4
2397,-4
2398,-4
2399,-4
2400,-4
2401,-4
2402,-4
2403,-4
2404,-4
2405,-4
2406,-4
2407,-4
2408,-4
2409,-4
2410,-4
2411,-4
2412,-4
2413,-4
2414,-4
2415,-4
2416,-4
2417,-4
2418,-4
2419,-4
2420,-4
2421,-4
2422,-4
2423,-4
2424,-4
2425,-4
2426,-4
2427,-4
2428,-4
2429,-4
2430,-4
2431,-4
2432,-4
2433,-4
2434,-4
2435,-4
2436,-4
2437,-4
2438,-4
2439,-4
2440,-4
2441,-4
2442,-4
2443,-4
2444,-4
2445,-4
2446,-4
2447,-4
2448,-4
2449,-4
2450,-4
2451,-4
2452,-4
2453,-4
2454,-4
2455,-4
2456,-4
2457,-4
2458,-4
2459,-4
2460,-4
2461,-4
2462,-4
2463,-4
2464,-4
2465,-4
2466,-4
2467,-4
2468,-4
2469,-4
2470,-4
2471,-4
2472,-4
2473,-4
2474,-4
2475,-4
2476,-4
2477,-4
2478,-4
2479,-4
2480,-4
2481,-4
2482,-4
2483,-4
2484,-4
2485,-4
2486,-4
2487,-4
2488,-4
2489,-4
2490,-4
2491,-4
2492,-4
2493,-4
2494,-4
2495,-4
2496,-4
2497,-4
