Step,Value
452,-3
453,-3
454,-3
455,-3
456,-3
457,-3
458,-3
459,-3
460,-3
461,-3
462,-3
463,-3
464,-3
465,-3
466,-3
467,-3
468,-3
469,-3
470,-3
471,-3
472,-3
473,-3
474,-3
475,-3
476,-3
477,-3
478,-3
479,-3
480,-3
481,-3
482,-3
483,-3
484,-3
485,-3
486,-3
487,-3
488,-3
489,-3
490,-3
491,-3
492,-3
493,-3
494,-3
495,-3
496,-3
497,-3
498,-3
499,-3
500,-3
501,-3
502,-3
503,-3
504,-3
505,-3
506,-3
507,-3
508,-3
509,-3
510,-3
511,-3
512,-3
513,-3
514,-3
515,-3
516,-3
517,-3
518,-3
519,-3
520,-3
521,-3
522,-3
523,-3
524,-3
525,-3
526,-3
527,-3
528,-3
529,-3
530,-3
531,-3
532,-3
533,-3
534,-3
535,-3
536,-3
537,-3
538,-3
539,-3
540,-3
541,-3
542,-3
543,-3
544,-3
545,-3
546,-3
547,-3
548,-3
549,-3
550,-3
551,-3
552,-3
553,-3
554,-3
555,-3
556,-3
557,-3
558,-3
559,-3
560,-3
561,-3
562,-3
563,-3
564,-3
565,-3
566,-3
567,-3
568,-3
569,-3
570,-3
571,-3
572,-3
573,-3
574,-3
575,-3
576,-3
577,-3
578,-3
579,-3
580,-3
581,-3
582,-3
583,-3
584,-3
585,-3
586,-3
587,-3
588,-3
589,-3
590,-3
591,-3
592,-3
593,-3
594,-3
595,-3
596,-3
597,-3
598,-3
599,-3
600,-3
601,-3
602,-3
603,-3
604,-3
605,-3
606,-3
607,-3
608,-3
609,-3
610,-3
611,-3
612,-3
613,-3
614,-3
615,-3
616,-3
617,-3
618,-3
619,-3
620,-3
621,-3
622,-3
623,-3
624,-3
625,-3
626,-3
627,-3
628,-3
629,-3
630,-3
631,-3
632,-3
633,-3
634,-3
635,-3
636,-3
637,-3
638,-3
639,-3
640,-3
641,-3
642,-3
643,-3
644,-3
645,-3
646,-3
647,-3
648,-3
649,-3
650,-3
651,-3
652,-3
653,-3
654,-3
655,-3
656,-3
657,-3
658,-3
659,-3
660,-3
661,-3
662,-3
663,-3
664,-3
665,-3
666,-3
667,-3
668,-3
669,-3
670,-3
671,-3
672,-3
673,-3
674,-3
675,-3
676,-3
677,-3
678,-3
679,-3
680,-3
681,-3
682,-3
683,-3
684,-3
685,-3
686,-3
687,-3
688,-3
689,-3
690,-3
691,-3
692,-3
693,-3
694,-3
695,-3
696,-3
697,-3
698,-3
699,-3
700,-3
701,-3
702,-3
703,-3
704,-3
705,-3
706,-3
707,-3
708,-3
709,-3
710,-3
711,-3
712,-3
713,-3
714,-3
715,-3
716,-3
717,-3
718,-3
719,-3
720,-3
721,-3
722,-3
723,-3
724,-3
725,-3
726,-3
727,-3
728,-3
729,-3
730,-3
731,-3
732,-3
733,-3
734,-3
735,-3
736,-3
737,-3
738,-3
739,-3
740,-3
741,-3
742,-3
743,-3
744,-3
745,-3
746,-3
747,-3
748,-3
749,-3
750,-3
751,-3
752,-3
753,-3
754,-3
755,-3
756,-3
757,-3
758,-3
759,-3
760,-3
761,-3
762,-3
763,-3
764,-3
765,-3
766,-3
767,-3
768,-3
769,-3
770,-3
771,-3
772,-3
773,-3
774,-3
775,-3
776,-3
777,-3
778,-3
779,-3
780,-3
781,-3
782,-3
783,-3
784,-3
785,-3
786,-3
787,-3
788,-3
789,-3
790,-3
791,-3
792,-3
793,-3
794,-3
795,-3
796,-3
797,-3
798,-3
799,-3
800,-3
801,-3
802,-3
803,-3
804,-3
805,-3
806,-3
807,-3
808,-3
809,-3
810,-3
811,-3
812,-3
813,-3
814,-3
815,-3
816,-3
817,-3
818,-3
819,-3
820,-3
821,-3
822,-3
823,-3
824,-3
825,-3
826,-3
827,-3
828,-3
829,-3
830,-3
831,-3
832,-3
833,-3
834,-3
835,-3
836,-3
837,-3
838,-3
839,-3
840,-3
841,-3
842,-3
843,-3
844,-3
845,-3
846,-3
847,-3
848,-3
849,-3
850,-3
851,-3
852,-3
853,-3
854,-3
855,-3
856,-3
857,-3
858,-3
859,-3
860,-3
861,-3
862,-3
863,-3
864,-3
865,-3
866,-3
867,-3
868,-3
869,-3
870,-3
871,-3
872,-3
873,-3
874,-3
875,-3
876,-3
877,-3
878,-3
879,-3
880,-3
881,-3
882,-3
883,-3
884,-3
885,-3
886,-3
887,-3
888,-3
889,-3
890,-3
891,-3
892,-3
893,-3
894,-3
895,-3
896,-3
897,-3
898,-3
899,-3
900,-3
901,-3
902,-3
903,-3
904,-3
905,-3
906,-3
907,-3
908,-3
909,-3
910,-3
911,-3
912,-3
913,-3
914,-3
915,-3
916,-3
917,-3
918,-3
919,-3
920,-3
921,-3
922,-3
923,-3
924,-3
925,-3
926,-3
927,-3
928,-3
929,-3
930,-3
931,-3
932,-3
933,-3
934,-3
935,-3
936,-3
937,-3
938,-3
939,-3
940,-3
941,-3
942,-3
943,-3
944,-3
945,-3
946,-3
947,-3
948,-3
949,-3
950,-3
951,-3
952,-3
953,-3
954,-3
955,-3
956,-3
957,-3
958,-3
959,-3
960,-3
961,-3
962,-3
963,-3
964,-3
965,-3
966,-3
967,-3
968,-3
969,-3
970,-3
971,-3
972,-3
973,-3
974,-3
975,-3
976,-3
977,-3
978,-3
979,-3
980,-3
981,-3
982,-3
983,-3
984,-3
985,-3
986,-3
987,-3
988,-3
989,-3
990,-3
991,-3
992,-3
993,-3
994,-3
995,-3
996,-3
997,-3
998,-3
999,-3
1000,-3
1001,-3
1002,-3
1003,-3
1004,-3
1005,-3
1006,-3
1007,-3
1008,-3
1009,-3
1010,-3
1011,-3
1012,-3
1013,-3
1014,-3
1015,-3
1016,-3
1017,-3
1018,-3
1019,-3
1020,-3
1021,-3
1022,-3
1023,-3
1024,-3
1025,-3
1026,-3
1027,-3
1028,-3
1029,-3
1030,-3
1031,-3
1032,-3
1033,-3
1034,-3
1035,-3
1036,-3
1037,-3
1038,-3
1039,-3
1040,-3
1041,-3
1042,-3
1043,-3
1044,-3
1045,-3
1046,-3
1047,-3
1048,-3
1049,-3
1050,-3
1051,-3
1052,-3
1053,-3
1054,-3
1055,-3
1056,-3
1057,-3
1058,-3
1059,-3
1060,-3
1061,-3
1062,-3
1063,-3
1064,-3
1065,-3
1066,-3
1067,-3
1068,-3
1069,-3
1070,-3
1071,-3
1072,-3
1073,-3
1074,-3
1075,-3
1076,-3
1077,-3
1078,-3
1079,-3
1080,-3
1081,-3
1082,-3
1083,-3
1084,-3
1085,-3
1086,-3
1087,-3
1088,-3
1089,-3
1090,-3
1091,-3
1092,-3
1093,-3
1094,-3
1095,-3
1096,-3
1097,-3
1098,-3
1099,-3
1100,-3
1101,-3
1102,-3
1103,-3
1104,-3
1105,-3
1106,-3
1107,-3
1108,-3
1109,-3
1110,-3
1111,-3
1112,-3
1113,-3
1114,-3
1115,-3
1116,-3
1117,-3
1118,-3
1119,-3
1120,-3
1121,-3
1122,-3
1123,-3
1124,-3
1125,-3
1126,-3
1127,-3
1128,-3
1129,-3
1130,-3
1131,-3
1132,-3
1133,-3
1134,-3
1135,-3
1136,-3
1137,-3
1138,-3
1139,-3
1140,-3
1141,-3
1142,-3
1143,-3
1144,-3
1145,-3
1146,-3
1147,-3
1148,-3
1149,-3
1150,-3
1151,-3
1152,-3
1153,-3
1154,-3
1155,-3
1156,-3
1157,-3
1158,-3
1159,-3
1160,-3
1161,-3
1162,-3
1163,-3
1164,-3
1165,-3
1166,-3
1167,-3
1168,-3
1169,-3
1170,-3
1171,-3
1172,-3
1173,-3
1174,-3
1175,-3
1176,-3
1177,-3
1178,-3
1179,-3
1180,-3
1181,-3
1182,-3
1183,-3
1184,-3
1185,-3
1186,-3
1187,-3
1188,-3
1189,-3
1190,-3
1191,-3
1192,-3
1193,-3
1194,-3
1195,-3
1196,-3
1197,-3
1198,-3
1199,-3
1200,-3
1201,-3
1202,-3
1203,-3
1204,-3
1205,-3
1206,-3
1207,-3
1208,-3
1209,-3
1210,-3
1211,-3
1212,-3
1213,-3
1214,-3
1215,-3
1216,-3
1217,-3
1218,-3
1219,-3
1220,-3
1221,-3
1222,-3
1223,-3
1224,-3
1225,-3
1226,-3
1227,-3
1228,-3
1229,-3
1230,-3
1231,-3
1232,-3
1233,-3
1234,-3
1235,-3
1236,-3
1237,-3
1238,-3
1239,-3
1240,-3
1241,-3
1242,-3
1243,-3
1244,-3
1245,-3
1246,-3
1247,-3
1248,-3
1249,-3
1250,-3
1251,-3
1252,-3
1253,-3
1254,-3
1255,-3
1256,-3
1257,-3
1258,-3
1259,-3
1260,-3
1261,-3
1262,-3
1263,-3
1264,-3
1265,-3
1266,-3
1267,-3
1268,-3
1269,-3
1270,-3
1271,-3
1272,-3
1273,-3
1274,-3
1275,-3
1276,-3
1277,-3
1278,-3
1279,-3
1280,-3
1281,-3
1282,-3
1283,-3
1284,-3
1285,-3
1286,-3
1287,-3
1288,-3
1289,-3
1290,-3
1291,-3
1292,-3
1293,-3
1294,-3
1295,-3
1296,-3
1297,-3
1298,-3
1299,-3
1300,-3
1301,-3
1302,-3
1303,-3
1304,-3
1305,-3
1306,-3
1307,-3
1308,-3
1309,-3
1310,-3
1311,-3
1312,-3
1313,-3
1314,-3
1315,-3
1316,-3
1317,-3
1318,-3
1319,-3
1320,-3
1321,-3
1322,-3
1323,-3
1324,-3
1325,-3
1326,-3
1327,-3
1328,-3
1329,-3
1330,-3
1331,-3
1332,-3
1333,-3
1334,-3
1335,-3
1336,-3
1337,-3
1338,-3
1339,-3
1340,-3
1341,-3
1342,-3
1343,-3
1344,-3
1345,-3
1346,-3
1347,-3
1348,-3
1349,-3
1350,-3
1351,-3
1352,-3
1353,-3
1354,-3
1355,-3
1356,-3
1357,-3
1358,-3
1359,-3
1360,-3
1361,-3
1362,-3
1363,-3
1364,-3
1365,-3
1366,-3
1367,-3
1368,-3
1369,-3
1370,-3
1371,-3
1372,-3
1373,-3
1374,-3
1375,-3
1376,-3
1377,-3
1378,-3
1379,-3
1380,-3
1381,-3
1382,-3
1383,-3
1384,-3
1385,-3
1386,-3
1387,-3
1388,-3
1389,-3
1390,-3
1391,-3
1392,-3
1393,-3
1394,-3
1395,-3
1396,-3
1397,-3
1398,-3
1399,-3
1400,-3
1401,-3
1402,-3
1403,-3
1404,-3
1405,-3
1406,-3
1407,-3
1408,-3
1409,-3
1410,-3
1411,-3
1412,-3
1413,-3
1414,-3
1415,-3
1416,-3
1417,-3
1418,-3
1419,-3
1420,-3
1421,-3
1422,-3
1423,-3
1424,-3
1425,-3
1426,-3
1427,-3
1428,-3
1429,-3
1430,-3
1431,-3
1432,-3
1433,-3
1434,-3
1435,-3
1436,-3
1437,-3
1438,-3
1439,-3
1440,-3
1441,-3
1442,-3
1443,-3
1444,-3
1445,-3
1446,-3
1447,-3
1448,-3
1449,-3
1450,-3
1451,-3
1452,-3
1453,-3
1454,-3
1455,-3
1456,-3
1457,-3
1458,-3
1459,-3
1460,-3
1461,-3
1462,-3
1463,-3
1464,-3
1465,-3
1466,-3
1467,-3
1468,-3
1469,-3
1470,-3
1471,-3
1472,-3
1473,-3
1474,-3
1475,-3
1476,-3
1477,-3
1478,-3
1479,-3
1480,-3
1481,-3
1482,-3
1483,-3
1484,-3
1485,-3
1486,-3
1487,-3
1488,-3
1489,-3
1490,-3
1491,-3
1492,-3
1493,-3
1494,-3
1495,-3
1496,-3
1497,-3
1498,-3
1499,-3
1500,-3
1501,-3
1502,-3
1503,-3
1504,-3
1505,-3
1506,-3
1507,-3
1508,-3
1509,-3
1510,-3
1511,-3
1512,-3
1513,-3
1514,-3
1515,-3
1516,-3
1517,-3
1518,-3
1519,-3
1520,-3
1521,-3
1522,-3
1523,-3
1524,-3
1525,-3
1526,-3
1527,-3
1528,-3
1529,-3
1530,-3
1531,-3
1532,-3
1533,-3
1534,-3
1535,-3
1536,-3
1537,-3
1538,-3
1539,-3
1540,-3
1541,-3
1542,-3
1543,-3
1544,-3
1545,-3
1546,-3
1547,-3
1548,-3
1549,-3
1550,-3
1551,-3
1552,-3
1553,-3
1554,-3
1555,-3
1556,-3
1557,-3
1558,-3
1559,-3
1560,-3
1561,-3
1562,-3
1563,-3
1564,-3
1565,-3
1566,-3
1567,-3
1568,-3
1569,-3
1570,-3
1571,-3
1572,-3
1573,-3
1574,-3
1575,-3
1576,-3
1577,-3
1578,-3
1579,-3
1580,-3
1581,-3
1582,-3
1583,-3
1584,-3
1585,-3
1586,-3
1587,-3
1588,-3
1589,-3
1590,-3
1591,-3
1592,-3
1593,-3
1594,-3
1595,-3
1596,-3
1597,-3
1598,-3
1599,-3
1600,-3
1601,-3
1602,-3
1603,-3
1604,-3
1605,-3
1606,-3
1607,-3
1608,-3
1609,-3
1610,-3
1611,-3
1612,-3
1613,-3
1614,-3
1615,-3
1616,-3
1617,-3
1618,-3
1619,-3
1620,-3
1621,-3
1622,-3
1623,-3
1624,-3
1625,-3
1626,-3
1627,-3
1628,-3
1629,-3
1630,-3
1631,-3
1632,-3
1633,-3
1634,-3
1635,-3
1636,-3
1637,-3
1638,-3
1639,-3
1640,-3
1641,-3
1642,-3
1643,-3
1644,-3
1645,-3
1646,-3
1647,-3
1648,-3
1649,-3
1650,-3
1651,-3
1652,-3
1653,-3
1654,-3
1655,-3
1656,-3
1657,-3
1658,-3
1659,-3
1660,-3
1661,-3
1662,-3
1663,-3
1664,-3
1665,-3
1666,-3
1667,-3
1668,-3
1669,-3
1670,-3
1671,-3
1672,-3
1673,-3
1674,-3
1675,-3
1676,-3
1677,-3
1678,-3
1679,-3
1680,-3
1681,-3
1682,-3
1683,-3
1684,-3
1685,-3
1686,-3
1687,-3
1688,-3
1689,-3
1690,-3
1691,-3
1692,-3
1693,-3
1694,-3
1695,-3
1696,-3
1697,-3
1698,-3
1699,-3
1700,-3
1701,-3
1702,-3
1703,-3
1704,-3
1705,-3
1706,-3
1707,-3
1708,-3
1709,-3
1710,-3
1711,-3
1712,-3
1713,-3
1714,-3
1715,-3
1716,-3
1717,-3
1718,-3
1719,-3
1720,-3
1721,-3
1722,-3
1723,-3
1724,-3
1725,-3
1726,-3
1727,-3
1728,-3
1729,-3
1730,-3
1731,-3
1732,-3
1733,-3
1734,-3
1735,-3
1736,-3
1737,-3
1738,-3
1739,-3
1740,-3
1741,-3
1742,-3
1743,-3
1744,-3
1745,-3
1746,-3
1747,-3
1748,-3
1749,-3
1750,-3
1751,-3
1752,-3
1753,-3
1754,-3
1755,-3
1756,-3
1757,-3
1758,-3
1759,-3
1760,-3
1761,-3
1762,-3
1763,-3
1764,-3
1765,-3
1766,-3
1767,-3
1768,-3
1769,-3
1770,-3
1771,-3
1772,-3
1773,-3
1774,-3
1775,-3
1776,-3
1777,-3
1778,-3
1779,-3
1780,-3
1781,-3
1782,-3
1783,-3
1784,-3
1785,-3
1786,-3
1787,-3
1788,-3
1789,-3
1790,-3
1791,-3
1792,-3
1793,-3
1794,-3
1795,-3
1796,-3
1797,-3
1798,-3
1799,-3
1800,-3
1801,-3
1802,-3
1803,-3
1804,-3
1805,-3
1806,-3
1807,-3
1808,-3
1809,-3
1810,-3
1811,-3
1812,-3
1813,-3
1814,-3
1815,-3
1816,-3
1817,-3
1818,-3
1819,-3
1820,-3
1821,-3
1822,-3
1823,-3
1824,-3
1825,-1
1826,-1
1827,-1
1828,-1
1829,-1
1830,-1
1831,-1
1832,-1
1833,-1
1834,-1
1835,-1
1836,-1
1837,-1
1838,-1
1839,-1
1840,-1
1841,-1
1842,-1
1843,-1
1844,-1
1845,-1
1846,-1
1847,-1
1848,-1
1849,-1
1850,-1
1851,-1
1852,-1
1853,-1
1854,-1
1855,-1
1856,-1
1857,-1
1858,-1
1859,-1
1860,-1
1861,-1
1862,-1
1863,-1
1864,-1
1865,-1
1866,-1
1867,-1
1868,-1
1869,-1
1870,-1
1871,-1
1872,-1
1873,-1
1874,-1
1875,-1
1876,-1
1877,-1
1878,-1
1879,-1
1880,-1
1881,-1
1882,-1
1883,-1
1884,-1
1885,-1
1886,-1
1887,-1
1888,-1
1889,-1
1890,-1
1891,-1
1892,-1
1893,-1
1894,-1
1895,-1
1896,-1
1897,-1
1898,-1
1899,-1
1900,-1
1901,-1
1902,-1
1903,-1
1904,-1
1905,-1
1906,-1
1907,-1
1908,-1
1909,-1
1910,-1
1911,-1
1912,-1
1913,-1
1914,-1
1915,-1
1916,-1
1917,-1
1918,-1
1919,-1
1920,-1
1921,-1
1922,-1
1923,-1
1924,-1
1925,-1
1926,-1
1927,-1
1928,-1
1929,-1
1930,-1
1931,-1
1932,-1
1933,-1
1934,-1
1935,-1
1936,-1
1937,-1
1938,-1
1939,-1
1940,-1
1941,-1
1942,-1
1943,-1
1944,-1
1945,-1
1946,-1
1947,-1
1948,-1
1949,-1
1950,-1
1951,-1
1952,-1
1953,-1
1954,-1
1955,-1
1956,-1
1957,-1
1958,-1
1959,-1
1960,-1
1961,-1
1962,-1
1963,-1
1964,-1
1965,-1
1966,-1
1967,-1
1968,-1
1969,-1
1970,-1
1971,-1
1972,-1
1973,-1
1974,-1
1975,-1
1976,-1
1977,-1
1978,-1
1979,-1
1980,-1
1981,-1
1982,-1
1983,-1
1984,-1
1985,-1
1986,-1
1987,-1
1988,-1
1989,-1
1990,-1
1991,-1
1992,-1
1993,-1
1994,-1
1995,-1
1996,-1
1997,-1
1998,-1
1999,-1
2000,-1
2001,-1
2002,-1
2003,-1
2004,-1
2005,-1
2006,-1
2007,-1
2008,-1
2009,-1
2010,-1
2011,-1
2012,-1
2013,-1
2014,-1
2015,-1
2016,-1
2017,-1
2018,-1
2019,-1
2020,-1
2021,-1
2022,-1
2023,-1
2024,-1
2025,-1
2026,-1
2027,-1
2028,-1
2029,-1
2030,-1
2031,-1
2032,-1
2033,-1
2034,-1
2035,-1
2036,-1
2037,-1
2038,-1
2039,-1
2040,-1
2041,-1
2042,-1
2043,-1
2044,-1
2045,-1
2046,-1
2047,-1
2048,-1
2049,-1
2050,-1
2051,-1
2052,-1
2053,-1
2054,-1
2055,-1
2056,-1
2057,-1
2058,-1
2059,-1
2060,-1
2061,-1
2062,-1
2063,-1
2064,-1
2065,-1
2066,-1
2067,-1
2068,-1
2069,-1
2070,-1
2071,-1
2072,-1
2073,-1
2074,-1
2075,-1
2076,-1
2077,-1
2078,-1
2079,-1
2080,-1
2081,-1
2082,-1
2083,-1
2084,-1
2085,-1
2086,-1
2087,-1
2088,-1
2089,-1
2090,-1
2091,-1
2092,-1
2093,-1
2094,-1
2095,-1
2096,-1
2097,-1
2098,-1
2099,-1
2100,-1
2101,-1
2102,-1
2103,-1
2104,-1
2105,-1
2106,-1
2107,-1
2108,-1
2109,-1
2110,-1
2111,-1
2112,-1
2113,-1
2114,-1
2115,-1
2116,-1
2117,-1
2118,-1
2119,-1
2120,-1
2121,-1
2122,-1
2123,-1
2124,-1
2125,-1
2126,-1
2127,-1
2128,-1
2129,-1
2130,-1
2131,-1
2132,-1
2133,-1
2134,-1
2135,-1
2136,-1
2137,-1
2138,-1
2139,-1
2140,-1
2141,-1
2142,-1
2143,-1
2144,-1
2145,-1
2146,-1
2147,-1
2148,-1
2149,-1
2150,-1
2151,-1
2152,-1
2153,-1
2154,-1
2155,-1
2156,-1
2157,-1
2158,-1
2159,-1
2160,-1
2161,-1
2162,-1
2163,-1
2164,-1
2165,-1
2166,-1
2167,-1
2168,-1
2169,-1
2170,-1
2171,-1
2172,-1
2173,-1
2174,-1
2175,-1
2176,-1
2177,-1
2178,-1
2179,-1
2180,-1
2181,-1
2182,-1
2183,-1
2184,-1
2185,-1
2186,-1
2187,-1
2188,-1
2189,-1
2190,-1
2191,-1
2192,-1
2193,-1
2194,-1
2195,-1
2196,-1
2197,-1
2198,-1
2199,-1
2200,-1
2201,-1
2202,-1
2203,-1
2204,-1
2205,-1
2206,-1
2207,-1
2208,-1
2209,-1
2210,-1
2211,-1
2212,-1
2213,-1
2214,-1
2215,-1
2216,-1
2217,-1
2218,-1
2219,-1
2220,-1
2221,-1
2222,-1
2223,-1
2224,-1
2225,-1
2226,-1
2227,-1
2228,-1
2229,-1
2230,-1
2231,-1
2232,-1
2233,-1
2234,-1
2235,-1
2236,-1
2237,-1
2238,-1
2239,-1
2240,-1
2241,-1
2242,-1
2243,-1
2244,-1
2245,-1
2246,-1
2247,-1
2248,-1
2249,-1
2250,-1
2251,-1
2252,-1
2253,-1
2254,-1
2255,-1
2256,-1
2257,-1
2258,-1
2259,-1
2260,-1
2261,-1
2262,-1
2263,-1
2264,-1
2265,-1
2266,-1
2267,-1
2268,-1
2269,-1
2270,-1
2271,-1
2272,-1
2273,-1
2274,-1
2275,-1
2276,-1
2277,-1
2278,-1
2279,-1
2280,-1
2281,-1
2282,-1
2283,-1
2284,-1
2285,-1
2286,-1
2287,-1
2288,-1
2289,-1
2290,-1
2291,-1
2292,-1
2293,-1
2294,-1
2295,-1
2296,-1
2297,-1
2298,-1
2299,-1
2300,-1
2301,-1
2302,-1
2303,-1
2304,-1
2305,-1
2306,-1
2307,-1
2308,-1
2309,-1
2310,-1
2311,-1
2312,-1
2313,-1
2314,-1
2315,-1
2316,-1
2317,-1
2318,-1
2319,-1
2320,-1
2321,-1
2322,-1
2323,-1
2324,-1
2325,-1
2326,-1
2327,-1
2328,-1
2329,-1
2330,-1
2331,-1
2332,-1
2333,-1
2334,-1
2335,-1
2336,-1
2337,-1
2338,-1
2339,-1
2340,-1
2341,-1
2342,-1
2343,-1
2344,-1
2345,-1
2346,-1
2347,-1
2348,-1
2349,-1
2350,-1
2351,-1
2352,-1
2353,-1
2354,-1
2355,-1
2356,-1
2357,-1
2358,-1
2359,-1
2360,-1
2361,-1
2362,-1
2363,-1
2364,-1
2365,-1
2366,-1
2367,-1
2368,-1
2369,-1
2370,-1
2371,-1
2372,-1
2373,-1
2374,-1
2375,-1
2376,-1
2377,-1
2378,-1
2379,-1
2380,-1
2381,-1
2382,-1
2383,-1
2384,-1
2385,-1
2386,-1
2387,-1
2388,-1
2389,-1
2390,-1
2391,-1
2392,-1
2393,-1
2394,-1
2395,-1
2396,-1
2397,-1
2398,-1
2399,-1
2400,-1
2401,-1
2402,-1
2403,-1
2404,-1
2405,-1
2406,-1
2407,-1
2408,-1
2409,-1
2410,-1
2411,-1
2412,-1
2413,-1
2414,-1
2415,-1
2416,-1
2417,-1
2418,-1
2419,-1
2420,-1
2421,-1
2422,-1
2423,-1
2424,-1
2425,-1
2426,-1
2427,-1
2428,-1
2429,-1
2430,-1
2431,-1
2432,-1
2433,-1
2434,-1
2435,-1
2436,-1
2437,-1
2438,-1
2439,-1
2440,-1
2441,-1
2442,-1
2443,-1
2444,-1
2445,-1
2446,-1
2447,-1
2448,-1
2449,-1
2450,-1
2451,-1
2452,-1
2453,-1
2454,-1
2455,-1
2456,-1
2457,-1
2458,-1
2459,-1
2460,-1
2461,-1
2462,-1
2463,-1
2464,-1
2465,-1
2466,-1
2467,-1
2468,-1
2469,-1
2470,-1
2471,-1
2472,-1
2473,-1
2474,-1
2475,-1
2476,-1
2477,-1
2478,-1
2479,-1
2480,-1
2481,-1
2482,-1
2483,-1
2484,-1
2485,-1
2486,-1
2487,-1
2488,-1
2489,-1
2490,-1
2491,-1
2492,-1
2493,-1
2494,-1
2495,-1
2496,-1
2497,-1
