Step,Value
260,-20
261,-20
262,-20
263,-20
264,-20
265,-20
266,-20
267,-20
268,-20
269,-20
270,-20
271,-20
272,-20
273,-20
274,-20
275,-20
276,-20
277,-20
278,-20
279,-20
280,-20
281,-20
282,-20
283,-20
284,-20
285,-20
286,-20
287,-20
288,-20
289,-20
290,-20
291,-20
292,-20
293,-20
294,-20
295,-20
296,-20
297,-20
298,-20
299,-20
300,-20
301,-20
302,-20
303,-20
304,-20
305,-20
306,-20
307,-20
308,-20
309,-20
310,-20
311,-20
312,-20
313,-20
314,-18
315,-18
316,-18
317,-18
318,-18
319,-18
320,-18
321,-18
322,-18
323,-18
324,-18
325,-18
326,-18
327,-18
328,-18
329,-18
330,-18
331,-18
332,-18
333,-18
334,-18
335,-18
336,-18
337,-18
338,-18
339,-18
340,-18
341,-18
342,-18
343,-18
344,-18
345,-18
346,-18
347,-18
348,-18
349,-18
350,-18
351,-18
352,-18
353,-18
354,-18
355,-18
356,-18
357,-18
358,-18
359,-18
360,-18
361,-18
362,-18
363,-18
364,-18
365,-18
366,-18
367,-18
368,-18
369,-18
370,-18
371,-18
372,-18
373,-18
374,-18
375,-18
376,-18
377,-18
378,-18
379,-18
380,-18
381,-18
382,-18
383,-18
384,-18
385,-18
386,-18
387,-18
388,-18
389,-18
390,-18
391,-18
392,-18
393,-18
394,-18
395,-18
396,-18
397,-18
398,-18
399,-18
400,-18
401,-18
402,-18
403,-18
404,-18
405,-18
406,-18
407,-18
408,-18
409,-18
410,-18
411,-18
412,-18
413,-18
414,-18
415,-18
416,-18
417,-18
418,-18
419,-18
420,-18
421,-18
422,-18
423,-18
424,-18
425,-18
426,-18
427,-18
428,-18
429,-18
430,-18
431,-18
432,-18
433,-18
434,-18
435,-18
436,-18
437,-18
438,-18
439,-18
440,-18
441,-18
442,-18
443,-18
444,-18
445,-18
446,-18
447,-18
448,-18
449,-18
450,-18
451,-18
452,-18
453,-18
454,-18
455,-18
456,-18
457,-18
458,-18
459,-18
460,-18
461,-18
462,-16
463,-16
464,-16
465,-16
466,-16
467,-16
468,-16
469,-16
470,-16
471,-16
472,-16
473,-16
474,-16
475,-16
476,-16
477,-16
478,-16
479,-16
480,-16
481,-16
482,-16
483,-16
484,-16
485,-16
486,-16
487,-16
488,-16
489,-16
490,-16
491,-16
492,-16
493,-16
494,-16
495,-16
496,-16
497,-16
498,-16
499,-16
500,-16
501,-16
502,-16
503,-16
504,-16
505,-16
506,-16
507,-16
508,-16
509,-16
510,-16
511,-16
512,-16
513,-16
514,-16
515,-16
516,-16
517,-16
518,-16
519,-16
520,-16
521,-16
522,-16
523,-16
524,-16
525,-16
526,-16
527,-16
528,-16
529,-16
530,-16
531,-16
532,-16
533,-16
534,-16
535,-16
536,-16
537,-16
538,-16
539,-16
540,-16
541,-16
542,-16
543,-16
544,-16
545,-16
546,-16
547,-16
548,-16
549,-16
550,-16
551,-16
552,-16
553,-16
554,-16
555,-16
556,-16
557,-16
558,-16
559,-16
560,-16
561,-16
562,-16
563,-16
564,-16
565,-16
566,-16
567,-16
568,-16
569,-16
570,-16
571,-16
572,-16
573,-16
574,-16
575,-16
576,-16
577,-16
578,-16
579,-16
580,-16
581,-16
582,-16
583,-16
584,-16
585,-16
586,-16
587,-16
588,-16
589,-16
590,-16
591,-16
592,-16
593,-16
594,-16
595,-16
596,-16
597,-16
598,-16
599,-16
600,-16
601,-16
602,-16
603,-16
604,-16
605,-16
606,-16
607,-16
608,-16
609,-16
610,-16
611,-16
612,-16
613,-16
614,-16
615,-16
616,-16
617,-16
618,-16
619,-16
620,-16
621,-16
622,-16
623,-16
624,-16
625,-16
626,-16
627,-16
628,-16
629,-16
630,-16
631,-16
632,-16
633,-16
634,-16
635,-16
636,-16
637,-16
638,-16
639,-16
640,-16
641,-16
642,-16
643,-16
644,-16
645,-16
646,-16
647,-16
648,-16
649,-16
650,-16
651,-16
652,-16
653,-16
654,-16
655,-16
656,-16
657,-16
658,-16
659,-16
660,-16
661,-16
662,-16
663,-16
664,-16
665,-16
666,-16
667,-16
668,-16
669,-16
670,-16
671,-16
672,-16
673,-16
674,-16
675,-16
676,-16
677,-16
678,-16
679,-16
680,-16
681,-14
682,-14
683,-14
684,-14
685,-14
686,-14
687,-14
688,-14
689,-14
690,-14
691,-14
692,-14
693,-14
694,-14
695,-14
696,-14
697,-14
698,-14
699,-14
700,-14
701,-14
702,-14
703,-14
704,-14
705,-14
706,-14
707,-14
708,-14
709,-14
710,-14
711,-14
712,-14
713,-14
714,-14
715,-14
716,-14
717,-14
718,-14
719,-14
720,-14
721,-14
722,-14
723,-14
724,-14
725,-14
726,-14
727,-14
728,-14
729,-14
730,-14
731,-14
732,-14
733,-14
734,-14
735,-14
736,-14
737,-14
738,-14
739,-14
740,-14
741,-14
742,-14
743,-14
744,-14
745,-14
746,-14
747,-14
748,-14
749,-14
750,-14
751,-14
752,-14
753,-14
754,-14
755,-14
756,-14
757,-14
758,-14
759,-14
760,-14
761,-14
762,-14
763,-14
764,-14
765,-14
766,-14
767,-14
768,-14
769,-14
770,-14
771,-14
772,-14
773,-14
774,-14
775,-14
776,-14
777,-14
778,-14
779,-14
780,-14
781,-14
782,-14
783,-14
784,-14
785,-14
786,-14
787,-14
788,-14
789,-14
790,-14
791,-14
792,-14
793,-14
794,-14
795,-14
796,-14
797,-14
798,-14
799,-14
800,-14
801,-14
802,-14
803,-14
804,-14
805,-14
806,-14
807,-14
808,-14
809,-14
810,-14
811,-14
812,-14
813,-14
814,-14
815,-14
816,-14
817,-14
818,-14
819,-14
820,-14
821,-14
822,-14
823,-14
824,-14
825,-14
826,-14
827,-14
828,-14
829,-14
830,-14
831,-14
832,-14
833,-14
834,-14
835,-14
836,-14
837,-14
838,-14
839,-14
840,-14
841,-14
842,-14
843,-14
844,-14
845,-14
846,-14
847,-14
848,-14
849,-14
850,-14
851,-14
852,-14
853,-14
854,-14
855,-14
856,-14
857,-14
858,-14
859,-14
860,-14
861,-14
862,-14
863,-14
864,-14
865,-14
866,-14
867,-14
868,-14
869,-14
870,-14
871,-14
872,-14
873,-14
874,-14
875,-14
876,-14
877,-14
878,-14
879,-14
880,-14
881,-14
882,-14
883,-14
884,-14
885,-14
886,-14
887,-14
888,-14
889,-14
890,-14
891,-14
892,-14
893,-14
894,-14
895,-14
896,-14
897,-14
898,-14
899,-14
900,-14
901,-14
902,-14
903,-14
904,-14
905,-14
906,-14
907,-14
908,-14
909,-14
910,-14
911,-14
912,-14
913,-14
914,-14
915,-14
916,-14
917,-14
918,-14
919,-14
920,-14
921,-14
922,-14
923,-14
924,-14
925,-14
926,-14
927,-14
928,-14
929,-14
930,-14
931,-14
932,-14
933,-14
934,-14
935,-14
936,-14
937,-14
938,-14
939,-14
940,-14
941,-14
942,-14
943,-14
944,-14
945,-14
946,-14
947,-14
948,-14
949,-14
950,-14
951,-14
952,-14
953,-12
954,-12
955,-12
956,-12
957,-12
958,-12
959,-12
960,-12
961,-12
962,-12
963,-12
964,-12
965,-12
966,-12
967,-12
968,-12
969,-12
970,-12
971,-12
972,-12
973,-12
974,-12
975,-12
976,-12
977,-12
978,-12
979,-12
980,-12
981,-12
982,-12
983,-12
984,-12
985,-12
986,-12
987,-12
988,-12
989,-12
990,-12
991,-12
992,-12
993,-12
994,-12
995,-12
996,-12
997,-12
998,-12
999,-12
1000,-12
1001,-12
1002,-12
1003,-12
1004,-12
1005,-12
1006,-12
1007,-12
1008,-12
1009,-12
1010,-12
1011,-12
1012,-12
1013,-12
1014,-12
1015,-12
1016,-12
1017,-12
1018,-12
1019,-12
1020,-12
1021,-12
1022,-12
1023,-12
1024,-12
1025,-12
1026,-12
1027,-12
1028,-12
1029,-12
1030,-12
1031,-12
1032,-12
1033,-12
1034,-12
1035,-12
1036,-12
1037,-12
1038,-12
1039,-12
1040,-12
1041,-12
1042,-12
1043,-12
1044,-12
1045,-12
1046,-12
1047,-12
1048,-12
1049,-12
1050,-12
1051,-12
1052,-12
1053,-12
1054,-12
1055,-12
1056,-12
1057,-12
1058,-12
1059,-12
1060,-12
1061,-12
1062,-12
1063,-12
1064,-12
1065,-12
1066,-12
1067,-12
1068,-12
1069,-12
1070,-12
1071,-12
1072,-12
1073,-12
1074,-12
1075,-12
1076,-12
1077,-12
1078,-12
1079,-12
1080,-12
1081,-12
1082,-12
1083,-12
1084,-12
1085,-12
1086,-12
1087,-12
1088,-12
1089,-12
1090,-12
1091,-12
1092,-12
1093,-12
1094,-12
1095,-12
1096,-12
1097,-12
1098,-12
1099,-12
1100,-12
1101,-12
1102,-12
1103,-12
1104,-12
1105,-12
1106,-12
1107,-12
1108,-12
1109,-12
1110,-12
1111,-12
1112,-12
1113,-12
1114,-12
1115,-12
1116,-12
1117,-12
1118,-12
1119,-12
1120,-12
1121,-12
1122,-12
1123,-12
1124,-12
1125,-12
1126,-12
1127,-12
1128,-12
1129,-12
1130,-12
1131,-12
1132,-12
1133,-12
1134,-12
1135,-12
1136,-12
1137,-12
1138,-12
1139,-12
1140,-12
1141,-12
1142,-12
1143,-12
1144,-12
1145,-12
1146,-12
1147,-12
1148,-12
1149,-12
1150,-12
1151,-12
1152,-12
1153,-12
1154,-12
1155,-12
1156,-12
1157,-12
1158,-12
1159,-12
1160,-12
1161,-12
1162,-12
1163,-12
1164,-12
1165,-12
1166,-12
1167,-12
1168,-12
1169,-12
1170,-12
1171,-12
1172,-12
1173,-12
1174,-12
1175,-12
1176,-12
1177,-12
1178,-12
1179,-12
1180,-12
1181,-12
1182,-12
1183,-12
1184,-12
1185,-12
1186,-12
1187,-12
1188,-12
1189,-12
1190,-12
1191,-12
1192,-12
1193,-12
1194,-12
1195,-12
1196,-12
1197,-12
1198,-12
1199,-12
1200,-12
1201,-12
1202,-12
1203,-12
1204,-12
1205,-12
1206,-12
1207,-12
1208,-12
1209,-12
1210,-12
1211,-12
1212,-12
1213,-12
1214,-12
1215,-12
1216,-12
1217,-12
1218,-12
1219,-12
1220,-12
1221,-12
1222,-12
1223,-12
1224,-12
1225,-12
1226,-12
1227,-12
1228,-12
1229,-12
1230,-12
1231,-12
1232,-12
1233,-12
1234,-12
1235,-12
1236,-12
1237,-12
1238,-12
1239,-12
1240,-12
1241,-12
1242,-12
1243,-12
1244,-12
1245,-12
1246,-12
1247,-12
1248,-12
1249,-12
1250,-12
1251,-12
1252,-12
1253,-12
1254,-12
1255,-12
1256,-12
1257,-12
1258,-12
1259,-12
1260,-12
1261,-12
1262,-12
1263,-12
1264,-12
1265,-12
1266,-12
1267,-12
1268,-12
1269,-12
1270,-12
1271,-12
1272,-12
1273,-12
1274,-12
1275,-12
1276,-12
1277,-12
1278,-12
1279,-12
1280,-12
1281,-12
1282,-12
1283,-12
1284,-12
1285,-12
1286,-12
1287,-12
1288,-12
1289,-12
1290,-12
1291,-12
1292,-12
1293,-12
1294,-12
1295,-12
1296,-12
1297,-12
1298,-12
1299,-12
1300,-12
1301,-12
1302,-12
1303,-12
1304,-12
1305,-12
1306,-12
1307,-12
1308,-12
1309,-12
1310,-12
1311,-12
1312,-12
1313,-12
1314,-12
1315,-12
1316,-12
1317,-12
1318,-12
1319,-12
1320,-12
1321,-12
1322,-12
1323,-12
1324,-12
1325,-12
1326,-12
1327,-12
1328,-12
1329,-12
1330,-12
1331,-12
1332,-12
1333,-12
1334,-10
1335,-10
1336,-10
1337,-10
1338,-10
1339,-10
1340,-10
1341,-10
1342,-10
1343,-10
1344,-10
1345,-10
1346,-10
1347,-10
1348,-10
1349,-10
1350,-10
1351,-10
1352,-10
1353,-10
1354,-10
1355,-10
1356,-10
1357,-10
1358,-10
1359,-10
1360,-10
1361,-10
1362,-10
1363,-10
1364,-10
1365,-10
1366,-10
1367,-10
1368,-10
1369,-10
1370,-10
1371,-10
1372,-10
1373,-10
1374,-10
1375,-10
1376,-10
1377,-10
1378,-10
1379,-10
1380,-10
1381,-10
1382,-10
1383,-10
1384,-10
1385,-10
1386,-10
1387,-10
1388,-10
1389,-10
1390,-10
1391,-10
1392,-10
1393,-10
1394,-10
1395,-10
1396,-10
1397,-10
1398,-10
1399,-10
1400,-10
1401,-10
1402,-10
1403,-10
1404,-10
1405,-10
1406,-10
1407,-10
1408,-10
1409,-10
1410,-10
1411,-10
1412,-10
1413,-10
1414,-10
1415,-10
1416,-10
1417,-10
1418,-10
1419,-10
1420,-10
1421,-10
1422,-10
1423,-10
1424,-10
1425,-10
1426,-10
1427,-10
1428,-10
1429,-10
1430,-10
1431,-10
1432,-10
1433,-10
1434,-10
1435,-10
1436,-10
1437,-10
1438,-10
1439,-10
1440,-10
1441,-10
1442,-10
1443,-10
1444,-10
1445,-10
1446,-10
1447,-10
1448,-10
1449,-10
1450,-10
1451,-10
1452,-10
1453,-10
1454,-10
1455,-10
1456,-10
1457,-10
1458,-10
1459,-10
1460,-10
1461,-10
1462,-10
1463,-10
1464,-10
1465,-10
1466,-10
1467,-10
1468,-10
1469,-10
1470,-10
1471,-10
1472,-10
1473,-10
1474,-10
1475,-10
1476,-10
1477,-10
1478,-10
1479,-10
1480,-10
1481,-10
1482,-10
1483,-10
1484,-10
1485,-10
1486,-10
1487,-10
1488,-10
1489,-10
1490,-10
1491,-10
1492,-10
1493,-10
1494,-10
1495,-10
1496,-10
1497,-10
1498,-10
1499,-10
1500,-10
1501,-10
1502,-10
1503,-10
1504,-10
1505,-10
1506,-10
1507,-10
1508,-10
1509,-10
1510,-10
1511,-10
1512,-10
1513,-10
1514,-10
1515,-10
1516,-10
1517,-10
1518,-10
1519,-10
1520,-10
1521,-10
1522,-10
1523,-10
1524,-10
1525,-10
1526,-10
1527,-10
1528,-10
1529,-10
1530,-10
1531,-10
1532,-10
1533,-10
1534,-10
1535,-10
1536,-10
1537,-10
1538,-10
1539,-10
1540,-10
1541,-10
1542,-10
1543,-10
1544,-10
1545,-10
1546,-10
1547,-10
1548,-10
1549,-10
1550,-10
1551,-10
1552,-10
1553,-10
1554,-10
1555,-10
1556,-10
1557,-10
1558,-10
1559,-10
1560,-10
1561,-10
1562,-10
1563,-10
1564,-10
1565,-10
1566,-10
1567,-10
1568,-10
1569,-10
1570,-10
1571,-10
1572,-10
1573,-10
1574,-10
1575,-10
1576,-10
1577,-10
1578,-10
1579,-10
1580,-10
1581,-10
1582,-10
1583,-10
1584,-10
1585,-10
1586,-10
1587,-10
1588,-10
1589,-10
1590,-10
1591,-10
1592,-10
1593,-10
1594,-10
1595,-10
1596,-10
1597,-10
1598,-10
1599,-10
1600,-10
1601,-10
1602,-10
1603,-10
1604,-10
1605,-10
1606,-10
1607,-10
1608,-10
1609,-10
1610,-10
1611,-10
1612,-10
1613,-10
1614,-10
1615,-10
1616,-10
1617,-10
1618,-10
1619,-10
1620,-10
1621,-10
1622,-10
1623,-10
1624,-10
1625,-10
1626,-10
1627,-10
1628,-10
1629,-10
1630,-10
1631,-10
1632,-10
1633,-10
1634,-10
1635,-10
1636,-10
1637,-10
1638,-10
1639,-10
1640,-10
1641,-10
1642,-10
1643,-10
1644,-10
1645,-10
1646,-10
1647,-10
1648,-10
1649,-10
1650,-10
1651,-10
1652,-10
1653,-10
1654,-10
1655,-10
1656,-10
1657,-10
1658,-10
1659,-10
1660,-10
1661,-10
1662,-10
1663,-10
1664,-10
1665,-10
1666,-10
1667,-10
1668,-10
1669,-10
1670,-10
1671,-10
1672,-10
1673,-10
1674,-10
1675,-10
1676,-10
1677,-10
1678,-10
1679,-10
1680,-10
1681,-10
1682,-10
1683,-10
1684,-10
1685,-10
1686,-10
1687,-10
1688,-10
1689,-10
1690,-10
1691,-10
1692,-10
1693,-10
1694,-10
1695,-10
1696,-10
1697,-10
1698,-10
1699,-10
1700,-10
1701,-10
1702,-10
1703,-10
1704,-10
1705,-10
1706,-10
1707,-10
1708,-10
1709,-10
1710,-10
1711,-10
1712,-10
1713,-10
1714,-10
1715,-10
1716,-10
1717,-10
1718,-10
1719,-10
1720,-10
1721,-10
1722,-10
1723,-10
1724,-10
1725,-10
1726,-10
1727,-10
1728,-10
1729,-10
1730,-10
1731,-10
1732,-10
1733,-10
1734,-10
1735,-10
1736,-10
1737,-10
1738,-10
1739,-10
1740,-10
1741,-10
1742,-10
1743,-10
1744,-10
1745,-10
1746,-10
1747,-10
1748,-10
1749,-10
1750,-10
1751,-10
1752,-10
1753,-10
1754,-10
1755,-10
1756,-10
1757,-10
1758,-10
1759,-10
1760,-10
1761,-10
1762,-10
1763,-10
1764,-10
1765,-10
1766,-10
1767,-10
1768,-10
1769,-10
1770,-10
1771,-10
1772,-10
1773,-10
1774,-10
1775,-10
1776,-10
1777,-10
1778,-10
1779,-10
1780,-10
1781,-10
1782,-10
1783,-10
1784,-10
1785,-10
1786,-10
1787,-10
1788,-10
1789,-10
1790,-10
1791,-10
1792,-10
1793,-10
1794,-10
1795,-10
1796,-10
1797,-10
1798,-8
1799,-8
1800,-8
1801,-8
1802,-8
1803,-8
1804,-8
1805,-8
1806,-8
1807,-8
1808,-8
1809,-8
1810,-8
1811,-8
1812,-8
1813,-8
1814,-8
1815,-8
1816,-8
1817,-8
1818,-8
1819,-8
1820,-8
1821,-8
1822,-8
1823,-8
1824,-8
1825,-8
1826,-8
1827,-8
1828,-8
1829,-8
1830,-8
1831,-8
1832,-8
1833,-8
1834,-8
1835,-8
1836,-8
1837,-8
1838,-8
1839,-8
1840,-8
1841,-8
1842,-8
1843,-8
1844,-8
1845,-8
1846,-8
1847,-8
1848,-8
1849,-8
1850,-8
1851,-8
1852,-8
1853,-8
1854,-8
1855,-8
1856,-8
1857,-8
1858,-8
1859,-8
1860,-8
1861,-8
1862,-8
1863,-8
1864,-8
1865,-8
1866,-8
1867,-8
1868,-8
1869,-8
1870,-8
1871,-8
1872,-8
1873,-8
1874,-8
1875,-8
1876,-8
1877,-8
1878,-8
1879,-8
1880,-8
1881,-8
1882,-8
1883,-8
1884,-8
1885,-8
1886,-8
1887,-8
1888,-8
1889,-8
1890,-8
1891,-8
1892,-8
1893,-8
1894,-8
1895,-8
1896,-8
1897,-8
1898,-8
1899,-8
1900,-8
1901,-8
1902,-8
1903,-8
1904,-8
1905,-8
1906,-8
1907,-8
1908,-8
1909,-8
1910,-8
1911,-8
1912,-8
1913,-8
1914,-8
1915,-8
1916,-8
1917,-8
1918,-8
1919,-8
1920,-8
1921,-8
1922,-8
1923,-8
1924,-8
1925,-8
1926,-8
1927,-8
1928,-8
1929,-8
1930,-8
1931,-8
1932,-8
1933,-8
1934,-8
1935,-8
1936,-8
1937,-8
1938,-8
1939,-8
1940,-8
1941,-8
1942,-8
1943,-8
1944,-8
1945,-8
1946,-8
1947,-8
1948,-8
1949,-8
1950,-8
1951,-8
1952,-8
1953,-8
1954,-8
1955,-8
1956,-8
1957,-8
1958,-8
1959,-8
1960,-8
1961,-8
1962,-8
1963,-8
1964,-8
1965,-8
1966,-8
1967,-8
1968,-8
1969,-8
1970,-8
1971,-8
1972,-8
1973,-8
1974,-8
1975,-8
1976,-8
1977,-8
1978,-8
1979,-8
1980,-8
1981,-8
1982,-8
1983,-8
1984,-8
1985,-8
1986,-8
1987,-8
1988,-8
1989,-8
1990,-8
1991,-8
1992,-8
1993,-8
1994,-8
1995,-8
1996,-8
1997,-8
1998,-8
1999,-8
2000,-8
2001,-8
2002,-8
2003,-8
2004,-8
2005,-8
2006,-8
2007,-8
2008,-8
2009,-8
2010,-8
2011,-8
2012,-8
2013,-8
2014,-8
2015,-8
2016,-8
2017,-8
2018,-8
2019,-8
2020,-8
2021,-8
2022,-8
2023,-8
2024,-8
2025,-8
2026,-8
2027,-8
2028,-8
2029,-8
2030,-8
2031,-8
2032,-8
2033,-8
2034,-8
2035,-8
2036,-8
2037,-8
2038,-8
2039,-8
2040,-8
2041,-8
2042,-8
2043,-8
2044,-8
2045,-8
2046,-8
2047,-8
2048,-8
2049,-8
2050,-8
2051,-8
2052,-8
2053,-8
2054,-8
2055,-8
2056,-8
2057,-8
2058,-8
2059,-8
2060,-8
2061,-8
2062,-8
2063,-8
2064,-8
2065,-8
2066,-8
2067,-8
2068,-8
2069,-8
2070,-8
2071,-8
2072,-8
2073,-8
2074,-8
2075,-8
2076,-8
2077,-8
2078,-8
2079,-8
2080,-8
2081,-8
2082,-8
2083,-8
2084,-8
2085,-8
2086,-8
2087,-8
2088,-8
2089,-8
2090,-8
2091,-8
2092,-8
2093,-8
2094,-8
2095,-8
2096,-8
2097,-8
2098,-8
2099,-8
2100,-8
2101,-8
2102,-8
2103,-8
2104,-8
2105,-8
2106,-8
2107,-8
2108,-8
2109,-8
2110,-8
2111,-8
2112,-8
2113,-8
2114,-8
2115,-8
2116,-8
2117,-8
2118,-8
2119,-8
2120,-8
2121,-8
2122,-8
2123,-8
2124,-8
2125,-8
2126,-8
2127,-8
2128,-8
2129,-8
2130,-8
2131,-8
2132,-8
2133,-8
2134,-8
2135,-8
2136,-8
2137,-8
2138,-8
2139,-8
2140,-8
2141,-8
2142,-8
2143,-8
2144,-8
2145,-8
2146,-8
2147,-8
2148,-8
2149,-8
2150,-8
2151,-8
2152,-8
2153,-8
2154,-8
2155,-8
2156,-8
2157,-8
2158,-8
2159,-8
2160,-8
2161,-8
2162,-8
2163,-8
2164,-8
2165,-8
2166,-8
2167,-8
2168,-8
2169,-8
2170,-8
2171,-8
2172,-8
2173,-8
2174,-8
2175,-8
2176,-8
2177,-8
2178,-8
2179,-8
2180,-8
2181,-8
2182,-8
2183,-8
2184,-8
2185,-8
2186,-8
2187,-8
2188,-8
2189,-8
2190,-8
2191,-8
2192,-8
2193,-8
2194,-8
2195,-8
2196,-8
2197,-8
2198,-8
2199,-8
2200,-8
2201,-8
2202,-8
2203,-8
2204,-8
2205,-8
2206,-8
2207,-8
2208,-8
2209,-8
2210,-8
2211,-8
2212,-8
2213,-8
2214,-8
2215,-8
2216,-8
2217,-8
2218,-8
2219,-8
2220,-8
2221,-8
2222,-8
2223,-8
2224,-8
2225,-8
2226,-8
2227,-8
2228,-8
2229,-8
2230,-8
2231,-8
2232,-8
2233,-8
2234,-8
2235,-8
2236,-8
2237,-8
2238,-8
2239,-8
2240,-8
2241,-8
2242,-8
2243,-8
2244,-8
2245,-8
2246,-8
2247,-8
2248,-8
2249,-8
2250,-8
2251,-8
2252,-8
2253,-8
2254,-8
2255,-8
2256,-8
2257,-8
2258,-8
2259,-8
2260,-8
2261,-8
2262,-8
2263,-8
2264,-8
2265,-8
2266,-8
2267,-8
2268,-8
2269,-8
2270,-8
2271,-8
2272,-8
2273,-8
2274,-8
2275,-8
2276,-8
2277,-8
2278,-8
2279,-8
2280,-8
2281,-8
2282,-8
2283,-8
2284,-8
2285,-8
2286,-8
2287,-8
2288,-8
2289,-8
2290,-8
2291,-8
2292,-8
2293,-8
2294,-8
2295,-8
2296,-8
2297,-8
2298,-8
2299,-8
2300,-8
2301,-8
2302,-8
2303,-8
2304,-8
2305,-8
2306,-8
2307,-8
2308,-8
2309,-8
2310,-8
2311,-8
2312,-8
2313,-8
2314,-8
2315,-8
2316,-8
2317,-8
2318,-8
2319,-8
2320,-8
2321,-8
2322,-8
2323,-8
2324,-8
2325,-8
2326,-8
2327,-8
2328,-8
2329,-8
2330,-8
2331,-8
2332,-8
2333,-8
2334,-8
2335,-8
2336,-8
2337,-8
2338,-8
2339,-8
2340,-8
2341,-8
2342,-8
2343,-8
2344,-8
2345,-8
2346,-8
2347,-8
2348,-8
2349,-8
2350,-8
2351,-8
2352,-8
2353,-8
2354,-8
2355,-8
2356,-8
2357,-8
2358,-8
2359,-8
2360,-8
2361,-8
2362,-8
2363,-8
2364,-8
2365,-8
2366,-8
2367,-8
2368,-8
2369,-8
2370,-8
2371,-8
2372,-8
2373,-8
2374,-8
2375,-8
2376,-8
2377,-8
2378,-8
2379,-8
2380,-8
2381,-8
2382,-8
2383,-8
2384,-8
2385,-8
2386,-8
2387,-8
2388,-6
2389,-6
2390,-6
2391,-6
2392,-6
2393,-6
2394,-6
2395,-6
2396,-6
2397,-6
2398,-6
2399,-6
2400,-6
2401,-6
2402,-6
2403,-6
2404,-6
2405,-6
2406,-6
2407,-6
2408,-6
2409,-6
2410,-6
2411,-6
2412,-6
2413,-6
2414,-6
2415,-6
2416,-6
2417,-6
2418,-6
2419,-6
2420,-6
2421,-6
2422,-6
2423,-6
2424,-6
2425,-6
2426,-6
2427,-6
2428,-6
2429,-6
2430,-6
2431,-6
2432,-6
2433,-6
2434,-6
2435,-6
2436,-6
2437,-6
2438,-6
2439,-6
2440,-6
2441,-6
2442,-6
2443,-6
2444,-6
2445,-6
2446,-6
2447,-6
2448,-6
2449,-6
2450,-6
2451,-6
2452,-6
2453,-6
2454,-6
2455,-6
2456,-6
2457,-6
2458,-6
2459,-6
2460,-6
2461,-6
2462,-6
2463,-6
2464,-6
2465,-6
2466,-6
2467,-6
2468,-6
2469,-6
2470,-6
2471,-6
2472,-6
2473,-6
2474,-6
2475,-6
2476,-6
2477,-6
2478,-6
2479,-6
2480,-6
2481,-6
2482,-6
2483,-6
2484,-6
2485,-6
2486,-6
2487,-6
2488,-6
2489,-6
2490,-6
2491,-6
2492,-6
2493,-6
2494,-6
2495,-6
2496,-6
2497,-6
